evid,time,latitude,longitude,depth_km,magnitude_gamma,qnpair,qndiffP,qndiffS,rmsP,rmsS
awr_136184,2019-12-21T15:42:09.765000,35.96238,-117.65581,4.246,0.511,10,39,58,0.01,0.01
awr_136185,2019-12-21T15:42:52.701000,35.67772,-117.52962,8.452,0.008,3,9,12,0.01,0.02
awr_136186,2019-12-21T15:50:50.669000,35.99624,-117.31344,4.024,0.548,7,24,38,0.03,0.01
awr_136187,2019-12-21T16:03:28.299000,35.64414,-117.45443,6.509,0.562,6,26,24,0.02,0.02
awr_136188,2019-12-21T16:06:02.866000,35.63493,-117.42687,5.666,0.72,32,105,218,0.02,0.03
awr_136189,2019-12-21T16:06:20.355000,35.88545,-117.67937,7.978,0.618,55,116,375,0.01,0.02
awr_136190,2019-12-21T16:06:43.743000,35.73438,-117.52726,4.973,0.337,4,17,12,0.07,0.04
awr_136191,2019-12-21T16:10:56.484000,35.83357,-117.65546,9.785,0.432,1,1,5,0.0,0.0
awr_136192,2019-12-21T16:14:58.065000,35.6336,-117.55564,8.294,0.272,5,15,25,0.01,0.01
awr_136193,2019-12-21T16:16:24.168000,35.96867,-117.32614,6.902,0.928,39,97,216,0.01,0.01
awr_136194,2019-12-21T16:26:36.154000,35.87563,-117.67447,7.326,0.333,26,115,176,0.01,0.01
awr_136195,2019-12-21T16:30:56.380000,35.64873,-117.44098,6.302,0.733,8,36,39,0.03,0.04
awr_136196,2019-12-21T16:39:38.975000,35.67587,-117.45774,11.504,0.13,2,4,12,0.0,0.01
awr_136197,2019-12-21T16:41:51.629000,35.71548,-117.55587,12.422,0.518,1,2,4,0.0,0.01
awr_136198,2019-12-21T16:42:30.346000,35.71029,-117.54441,7.263,-0.071,5,15,26,0.01,0.01
awr_136199,2019-12-21T16:42:38.372000,35.87534,-117.67514,7.259,0.412,27,68,164,0.01,0.01
awr_136200,2019-12-21T16:44:08.541000,35.67353,-117.47566,6.146,-0.135,2,4,9,0.01,0.05
awr_136201,2019-12-21T16:44:28.427000,35.87516,-117.6755,7.277,0.749,3,6,14,0.01,0.08
awr_136202,2019-12-21T16:46:28.698000,35.64904,-117.44917,5.68,-0.093,2,7,6,0.01,0.01
awr_136203,2019-12-21T16:48:10.565000,35.87521,-117.67538,7.149,0.275,24,104,201,0.01,0.01
awr_136204,2019-12-21T16:48:38.100000,36.11398,-117.85052,4.03,0.304,33,79,150,0.04,0.02
awr_136205,2019-12-21T16:49:01.888000,35.87552,-117.67507,7.298,0.577,10,34,57,0.01,0.02
awr_136206,2019-12-21T16:50:12.104000,35.87522,-117.67525,7.231,0.515,40,250,462,0.01,0.01
awr_136207,2019-12-21T17:16:47.157000,35.64493,-117.43929,8.351,0.371,5,10,23,0.01,0.02
awr_136208,2019-12-21T17:25:34.523000,35.66755,-117.42402,7.871,0.101,6,12,32,0.01,0.06
awr_136209,2019-12-21T17:33:10.492000,35.62151,-117.59062,8.972,0.233,10,30,40,0.01,0.01
awr_136210,2019-12-21T17:35:16.601000,35.88176,-117.69313,7.684,2.276,37,260,249,0.02,0.04
awr_136211,2019-12-21T17:40:02.792000,35.88119,-117.6932,7.744,0.715,5,20,31,0.01,0.01
awr_136212,2019-12-21T17:40:13.629000,36.10478,-117.84777,4.17,0.653,36,78,195,0.02,0.02
awr_136213,2019-12-21T17:45:21.578000,35.91365,-117.70656,5.697,2.141,55,541,587,0.02,0.02
awr_136214,2019-12-21T17:45:42.526000,35.91328,-117.70611,5.738,1.048,15,24,92,0.01,0.02
awr_136215,2019-12-21T17:49:30.133000,35.91895,-117.70876,6.068,0.168,10,35,36,0.01,0.02
awr_136216,2019-12-21T17:53:01.429000,35.88127,-117.69324,7.748,0.705,28,143,159,0.02,0.02
awr_136217,2019-12-21T18:01:27.397000,35.62693,-117.43568,11.449,0.892,2,7,6,0.02,0.0
awr_136218,2019-12-21T18:02:27.564000,35.91433,-117.70545,6.118,0.397,49,225,283,0.02,0.02
awr_136219,2019-12-21T18:05:24.507000,35.91301,-117.70605,5.683,0.05,46,201,323,0.02,0.02
awr_136220,2019-12-21T18:11:42.521000,35.91401,-117.70669,5.727,1.564,52,451,586,0.02,0.02
awr_136221,2019-12-21T18:17:51.506000,35.60383,-117.59225,5.87,0.684,1,5,5,0.01,0.02
awr_136222,2019-12-21T18:19:36.249000,35.91435,-117.70705,5.697,1.944,49,416,518,0.02,0.02
awr_136223,2019-12-21T18:22:08.615000,35.88128,-117.69314,7.782,0.226,6,24,37,0.02,0.01
awr_136224,2019-12-21T18:26:52.462000,35.66718,-117.49513,6.305,1.174,27,181,111,0.03,0.03
awr_136225,2019-12-21T18:29:09.476000,35.87735,-117.67556,7.205,0.519,2,1,11,0.0,0.01
awr_136226,2019-12-21T18:31:50.548000,35.91577,-117.70867,5.831,0.806,42,206,310,0.05,0.02
awr_136227,2019-12-21T18:33:05.453000,36.10893,-117.83307,4.998,0.556,2,8,12,0.01,0.01
awr_136228,2019-12-21T18:34:39.309000,35.8746,-117.67522,7.263,0.57,28,140,199,0.02,0.02
awr_136229,2019-12-21T18:35:00.215000,35.68857,-117.51381,8.434,0.517,17,63,74,0.01,0.01
awr_136230,2019-12-21T18:38:25.184000,35.88201,-117.6931,7.62,0.213,14,51,54,0.02,0.07
awr_136231,2019-12-21T18:40:43.988000,36.10893,-117.83246,4.954,0.808,5,14,24,0.02,0.02
awr_136232,2019-12-21T18:46:07.531000,35.91438,-117.70797,5.697,0.041,25,88,95,0.02,0.02
awr_136233,2019-12-21T18:46:34.247000,35.65743,-117.5213,12.382,0.818,8,22,44,0.01,0.05
awr_136234,2019-12-21T18:47:58.180000,35.91185,-117.70508,5.813,0.444,54,307,394,0.02,0.02
awr_136235,2019-12-21T18:48:46.891000,35.82977,-117.64387,9.253,0.709,15,58,82,0.03,0.02
awr_136236,2019-12-21T18:50:16.611000,35.61647,-117.4695,9.33,0.8,2,2,10,0.01,0.02
awr_136237,2019-12-21T18:53:50.495000,35.87589,-117.67516,7.263,0.8,18,112,210,0.02,0.01
awr_136238,2019-12-21T18:54:26.361000,35.87549,-117.67466,7.378,0.132,26,120,212,0.01,0.02
awr_136239,2019-12-21T18:57:25.515000,35.88886,-117.69969,9.853,2.346,42,250,379,0.01,0.01
awr_136240,2019-12-21T18:59:59.412000,35.91126,-117.70706,5.896,0.2,3,8,10,0.02,0.02
awr_136241,2019-12-21T19:08:40.187000,35.7746,-117.56953,8.708,0.427,1,2,4,0.01,0.0
awr_136242,2019-12-21T19:09:42.085000,35.91055,-117.7045,5.938,0.502,48,212,283,0.01,0.02
awr_136243,2019-12-21T19:12:28.291000,35.64843,-117.4351,5.672,0.336,1,3,4,0.0,0.0
awr_136244,2019-12-21T19:16:45.259000,36.11054,-117.85093,4.356,0.338,11,36,35,0.02,0.02
awr_136245,2019-12-21T19:19:14.197000,35.68497,-117.4696,9.927,0.534,1,1,5,0.0,0.02
awr_136246,2019-12-21T19:28:05.987000,35.64459,-117.45002,6.991,0.244,3,16,14,0.02,0.01
awr_136247,2019-12-21T19:31:59.067000,35.88114,-117.69288,7.715,0.275,27,130,134,0.02,0.02
awr_136248,2019-12-21T19:32:37.011000,35.85618,-117.67809,8.171,0.408,2,3,12,0.01,0.01
awr_136249,2019-12-21T19:34:09.290000,35.91306,-117.7061,5.674,1.591,59,530,585,0.01,0.02
awr_136250,2019-12-21T19:36:37.348000,35.62157,-117.43034,10.203,0.453,12,46,32,0.01,0.02
awr_136251,2019-12-21T19:39:55.065000,35.73856,-117.56982,11.131,0.234,4,10,19,0.0,0.01
awr_136252,2019-12-21T19:42:55.963000,35.68075,-117.47364,9.85,0.576,6,17,27,0.01,0.02
awr_136253,2019-12-21T19:46:16.076000,35.86509,-117.68162,9.588,0.418,55,197,328,0.01,0.02
awr_136254,2019-12-21T19:57:25.280000,35.67556,-117.5274,9.672,1.035,40,220,204,0.01,0.03
awr_136255,2019-12-21T20:00:16.025000,35.87318,-117.67563,7.239,0.4,19,75,112,0.02,0.03
awr_136256,2019-12-21T20:02:40.078000,35.87589,-117.67539,7.243,0.393,10,39,61,0.01,0.01
awr_136257,2019-12-21T20:04:26.873000,35.89445,-117.67716,7.053,0.422,1,3,3,0.0,0.0
awr_136258,2019-12-21T20:12:20.420000,35.87571,-117.67424,7.359,0.53,11,37,51,0.01,0.01
awr_136259,2019-12-21T20:13:02.734000,35.97708,-117.38607,4.742,1.021,54,331,185,0.03,0.04
awr_136260,2019-12-21T20:27:00.721000,35.55479,-117.39042,4.022,-0.177,11,39,53,0.01,0.01
awr_136261,2019-12-21T20:28:07.880000,36.13163,-117.85866,3.786,1.081,35,143,216,0.02,0.02
awr_136262,2019-12-21T20:33:31.507000,35.87679,-117.66869,10.15,0.333,1,1,5,0.0,0.01
awr_136263,2019-12-21T20:34:11.672000,35.87442,-117.67573,7.169,0.238,19,53,114,0.01,0.01
awr_136264,2019-12-21T20:37:51.218000,35.91386,-117.70717,5.641,0.698,47,245,353,0.03,0.02
awr_136265,2019-12-21T20:40:32.815000,35.87848,-117.67612,6.865,1.111,19,48,127,0.03,0.03
awr_136266,2019-12-21T20:41:26.002000,36.13157,-117.85827,3.829,2.076,27,162,183,0.02,0.02
awr_136267,2019-12-21T20:43:49.450000,35.91396,-117.70756,5.517,0.195,9,28,40,0.02,0.02
awr_136268,2019-12-21T20:45:36.283000,35.87631,-117.67532,7.443,0.377,2,7,8,0.01,0.01
awr_136269,2019-12-21T20:45:39.894000,35.7353,-117.5324,7.336,0.884,38,331,258,0.03,0.04
awr_136270,2019-12-21T20:49:22.275000,36.13122,-117.85728,3.89,0.887,8,27,52,0.01,0.01
awr_136271,2019-12-21T20:50:53.767000,35.97764,-117.33532,5.468,0.855,16,63,84,0.04,0.06
awr_136272,2019-12-21T20:53:09.096000,35.87571,-117.67453,7.399,0.702,33,247,477,0.01,0.01
awr_136273,2019-12-21T20:59:41.031000,35.83414,-117.65597,9.78,0.483,3,2,17,0.0,0.01
awr_136274,2019-12-21T21:00:58.386000,36.1092,-117.84656,4.813,1.736,53,257,297,0.04,0.03
awr_136275,2019-12-21T21:07:43.336000,35.67895,-117.53541,5.393,0.201,6,15,28,0.01,0.01
awr_136276,2019-12-21T21:08:30.830000,35.67915,-117.53528,5.343,0.031,1,2,4,0.01,0.0
awr_136277,2019-12-21T21:08:54.286000,36.02601,-117.87015,5.774,0.374,1,2,4,0.01,0.01
awr_136278,2019-12-21T21:08:58.866000,35.63834,-117.45698,6.847,0.237,3,10,11,0.02,0.02
awr_136279,2019-12-21T21:10:42.404000,35.688,-117.56278,5.832,-0.056,28,106,137,0.04,0.01
awr_136280,2019-12-21T21:11:13.492000,35.73354,-117.53941,8.188,0.977,41,286,198,0.02,0.03
awr_136281,2019-12-21T21:12:45.298000,36.10927,-117.84717,4.843,0.421,32,94,122,0.04,0.02
awr_136282,2019-12-21T21:17:51.573000,35.62008,-117.47242,10.494,0.872,14,46,53,0.01,0.02
awr_136283,2019-12-21T21:18:42.178000,36.10856,-117.84768,4.809,2.324,64,433,479,0.03,0.02
awr_136284,2019-12-21T21:21:27.350000,35.88151,-117.69368,7.626,0.127,9,50,52,0.01,0.01
awr_136285,2019-12-21T21:24:05.607000,36.10834,-117.848,4.929,1.203,37,139,175,0.06,0.04
awr_136286,2019-12-21T21:27:30.589000,35.61034,-117.43355,8.198,-0.129,19,52,103,0.01,0.01
awr_136287,2019-12-21T21:34:34.911000,36.03413,-117.54239,3.574,0.483,20,58,93,0.01,0.01
awr_136288,2019-12-21T21:34:49.871000,35.61038,-117.43374,8.185,0.571,48,233,276,0.01,0.01
awr_136289,2019-12-21T21:41:31.670000,35.88852,-117.69472,11.406,1.088,46,210,301,0.03,0.02
awr_136290,2019-12-21T21:44:23.633000,36.10782,-117.84872,4.877,0.389,26,85,95,0.02,0.01
awr_136291,2019-12-21T21:44:32.620000,35.72691,-117.56235,11.058,0.49,15,68,74,0.01,0.01
awr_136292,2019-12-21T21:45:39.794000,36.09995,-117.85701,4.71,0.89,13,44,43,0.09,0.02
awr_136293,2019-12-21T21:46:57.763000,35.66642,-117.42676,7.846,0.246,10,28,40,0.02,0.09
awr_136294,2019-12-21T21:47:33.784000,35.84768,-117.67684,12.423,0.583,2,7,10,0.01,0.01
awr_136295,2019-12-21T21:50:00.722000,35.55404,-117.47834,5.093,0.244,16,50,80,0.03,0.01
awr_136296,2019-12-21T21:58:51.807000,35.78715,-117.58756,9.154,0.296,18,53,90,0.01,0.02
awr_136297,2019-12-21T22:13:14.002000,35.96509,-117.38988,4.848,0.841,25,107,147,0.01,0.01
awr_136298,2019-12-21T22:15:14.205000,35.78616,-117.58315,8.8,0.14,3,10,14,0.01,0.01
awr_136299,2019-12-21T22:19:13.641000,35.32507,-118.08771,9.569,1.189,6,22,35,0.01,0.02
awr_136300,2019-12-21T22:23:38.408000,35.87608,-117.67499,7.366,0.286,2,6,8,0.02,0.0
awr_136301,2019-12-21T22:32:12.317000,35.59277,-117.47312,8.138,0.145,1,2,4,0.02,0.0
awr_136302,2019-12-21T22:33:12.768000,35.64878,-117.4502,6.687,2.163,8,28,55,0.02,0.02
awr_136303,2019-12-21T22:34:29.859000,35.91489,-117.7071,5.939,0.069,21,84,90,0.04,0.02
awr_136304,2019-12-21T22:35:57.028000,35.93371,-117.67736,5.415,0.466,63,373,469,0.02,0.03
awr_136305,2019-12-21T22:39:44.797000,35.87437,-117.67556,7.224,2.33,38,349,545,0.02,0.02
awr_136306,2019-12-21T22:43:37.009000,35.58853,-117.42685,10.191,0.629,2,7,13,0.0,0.0
awr_136307,2019-12-21T22:49:55.643000,35.56658,-117.40505,4.885,0.21,6,26,21,0.03,0.05
awr_136308,2019-12-21T22:52:58.556000,35.60623,-117.59003,6.199,0.66,14,54,44,0.01,0.02
awr_136309,2019-12-21T22:53:19.171000,35.52906,-117.38197,10.538,0.372,1,2,4,0.0,0.01
awr_136310,2019-12-21T22:58:38.186000,35.68085,-117.54128,8.576,0.547,16,53,76,0.01,0.03
awr_136311,2019-12-21T23:04:58.241000,35.86723,-117.69092,9.861,0.65,16,45,96,0.01,0.01
awr_136312,2019-12-21T23:09:01.321000,36.13118,-117.85776,3.877,0.504,23,76,101,0.01,0.03
awr_136313,2019-12-21T23:14:18.219000,35.71786,-117.4922,4.518,0.199,1,4,2,0.0,0.0
awr_136314,2019-12-21T23:16:31.483000,35.83045,-117.66153,12.013,0.785,11,69,100,0.02,0.03
awr_136315,2019-12-21T23:19:20.811000,35.6264,-117.43691,11.384,0.636,1,3,3,0.0,0.01
awr_136316,2019-12-21T23:19:32.703000,35.87324,-117.67737,7.067,0.278,1,2,4,0.0,0.0
awr_136317,2019-12-21T23:20:09.552000,35.86337,-117.67508,6.347,0.413,2,4,8,0.11,0.04
awr_136318,2019-12-21T23:29:22.310000,35.94842,-117.47989,4.102,0.918,39,371,284,0.02,0.04
awr_136319,2019-12-21T23:33:38.774000,35.9487,-117.4803,4.144,0.719,28,293,211,0.02,0.03
awr_136320,2019-12-21T23:34:03.170000,35.92069,-117.71457,5.506,0.711,42,189,174,0.02,0.05
awr_136321,2019-12-21T23:34:32.769000,35.66977,-117.41427,8.877,0.063,3,10,11,0.01,0.01
awr_136322,2019-12-21T23:38:50.998000,36.13183,-117.85889,3.769,0.299,11,35,48,0.01,0.02
awr_136323,2019-12-21T23:39:03.195000,35.66247,-117.4762,9.87,0.417,16,73,47,0.02,0.02
awr_136324,2019-12-21T23:39:54.782000,35.87289,-117.67365,7.361,0.32,13,50,51,0.01,0.01
awr_136325,2019-12-21T23:41:17.339000,36.14476,-117.92161,5.081,1.4,62,256,282,0.01,0.01
awr_136326,2019-12-21T23:41:21.398000,36.14448,-117.92148,5.11,1.496,9,22,41,0.01,0.01
awr_136327,2019-12-21T23:50:19.574000,35.66118,-117.52836,11.773,0.598,40,113,217,0.01,0.01
awr_136328,2019-12-21T23:55:31.490000,35.87639,-117.67539,7.268,0.659,1,3,3,0.01,0.01
awr_136329,2019-12-22T00:16:00.734000,36.13086,-117.8577,3.875,0.018,1,2,5,0.0,0.01
awr_136330,2019-12-22T00:18:28.664000,35.69248,-117.53919,10.926,0.635,1,2,4,0.01,0.01
awr_136331,2019-12-22T00:21:50.505000,35.66656,-117.46295,10.168,0.336,14,23,84,0.02,0.03
awr_136332,2019-12-22T00:26:10.903000,35.8321,-117.66077,10.999,0.403,1,4,3,0.03,0.01
awr_136333,2019-12-22T00:26:55.607000,36.03352,-117.54243,3.635,0.803,17,80,78,0.03,0.01
awr_136334,2019-12-22T00:26:56.748000,36.10935,-117.84607,4.829,1.128,20,63,118,0.04,0.02
awr_136335,2019-12-22T00:29:48.008000,35.8356,-117.66122,11.152,0.691,10,53,88,0.01,0.02
awr_136336,2019-12-22T00:33:14.876000,35.92171,-117.6983,5.479,0.03,5,16,18,0.01,0.02
awr_136337,2019-12-22T00:35:21.891000,35.81334,-117.60936,7.317,0.358,1,2,4,0.01,0.0
awr_136338,2019-12-22T00:40:28.151000,35.67185,-117.42223,5.41,0.472,3,8,17,0.01,0.02
awr_136339,2019-12-22T00:40:50.362000,36.11823,-117.86717,3.327,0.647,4,10,19,0.14,0.02
awr_136340,2019-12-22T00:41:21.738000,35.91203,-117.6733,5.539,0.216,12,27,57,0.02,0.01
awr_136341,2019-12-22T00:43:07.027000,35.76148,-117.5656,6.811,1.003,28,164,201,0.03,0.02
awr_136342,2019-12-22T00:45:17.889000,35.84774,-117.65859,8.153,0.391,1,4,6,0.0,0.0
awr_136343,2019-12-22T00:45:35.232000,35.8377,-117.43809,10.198,0.93,3,27,31,0.0,0.01
awr_136344,2019-12-22T00:50:10.378000,36.11357,-117.85251,4.116,0.032,58,119,304,0.03,0.01
awr_136345,2019-12-22T00:52:03.933000,35.56976,-117.44514,4.66,0.165,3,10,8,0.01,0.0
awr_136346,2019-12-22T00:55:09.386000,35.90582,-117.63751,5.159,0.116,2,4,10,0.01,0.01
awr_136347,2019-12-22T01:01:19.865000,35.87409,-117.67578,7.105,0.297,23,91,132,0.01,0.01
awr_136348,2019-12-22T01:03:10.979000,35.84773,-117.65888,8.216,0.29,9,52,73,0.01,0.01
awr_136349,2019-12-22T01:07:13.312000,36.0815,-117.84519,4.424,0.237,1,3,3,0.02,0.02
awr_136350,2019-12-22T01:09:41.654000,35.64085,-117.45739,8.718,0.835,2,4,9,0.0,0.01
awr_136351,2019-12-22T01:12:09.622000,35.71475,-117.49019,6.829,0.546,9,21,46,0.01,0.02
awr_136352,2019-12-22T01:13:56.989000,35.70166,-117.53729,8.679,0.339,7,24,36,0.02,0.01
awr_136353,2019-12-22T01:18:39.118000,35.67817,-117.51322,12.145,0.605,4,1,24,0.02,0.01
awr_136354,2019-12-22T01:20:36.997000,36.11034,-117.84728,5.039,0.572,34,103,139,0.05,0.03
awr_136355,2019-12-22T01:22:06.313000,35.71392,-117.54288,8.039,1.159,7,33,34,0.04,0.03
awr_136356,2019-12-22T01:23:24.750000,35.59803,-117.39511,5.179,0.751,6,18,23,0.03,0.02
awr_136357,2019-12-22T01:23:25.195000,35.88595,-117.68582,5.393,0.366,7,22,31,0.01,0.01
awr_136358,2019-12-22T01:24:03.777000,35.67888,-117.51584,4.201,0.163,3,13,16,0.01,0.01
awr_136359,2019-12-22T01:24:23.350000,35.88586,-117.68521,5.365,-0.001,2,5,13,0.0,0.0
awr_136360,2019-12-22T01:25:30.916000,35.60584,-117.4619,11.551,0.211,18,70,79,0.01,0.01
awr_136361,2019-12-22T01:27:21.248000,35.8747,-117.67581,7.172,0.239,11,29,51,0.01,0.01
awr_136362,2019-12-22T01:27:32.262000,36.13072,-117.85856,3.791,0.127,1,3,3,0.01,0.0
awr_136363,2019-12-22T01:32:09.210000,35.66656,-117.47387,7.783,0.346,15,38,87,0.02,0.02
awr_136364,2019-12-22T01:32:39.018000,35.6665,-117.4752,7.693,0.22,29,148,101,0.01,0.02
awr_136365,2019-12-22T01:33:29.252000,35.64808,-117.45855,9.745,0.158,5,7,26,0.01,0.02
awr_136366,2019-12-22T01:34:48.020000,36.11011,-117.84748,5.048,0.638,31,112,151,0.03,0.02
awr_136367,2019-12-22T01:36:11.501000,35.71166,-117.54716,10.714,1.156,31,157,214,0.01,0.03
awr_136368,2019-12-22T01:38:06.255000,35.68804,-117.47803,10.12,0.93,9,32,35,0.02,0.03
awr_136369,2019-12-22T01:40:02.449000,35.67293,-117.54822,8.465,0.394,2,5,7,0.01,0.01
awr_136370,2019-12-22T01:40:43.577000,36.10941,-117.847,4.794,0.566,55,163,266,0.04,0.02
awr_136371,2019-12-22T01:41:15.352000,35.63676,-117.45132,8.843,0.408,1,2,4,0.01,0.0
awr_136372,2019-12-22T01:41:46.064000,35.87554,-117.67548,7.212,1.069,35,385,622,0.02,0.01
awr_136373,2019-12-22T01:43:48.003000,35.87476,-117.66594,7.203,0.201,2,3,9,0.01,0.0
awr_136374,2019-12-22T01:55:20.906000,35.67555,-117.46907,6.816,0.638,4,18,26,0.01,0.01
awr_136375,2019-12-22T01:55:41.571000,36.10204,-117.86248,4.583,0.207,2,3,12,0.01,0.02
awr_136376,2019-12-22T02:00:32.396000,35.60249,-117.58764,5.986,0.769,1,4,5,0.01,0.01
awr_136377,2019-12-22T02:02:21.463000,35.78564,-117.55974,8.551,0.478,3,6,19,0.01,0.02
awr_136378,2019-12-22T02:09:13.155000,35.63709,-117.45767,7.845,0.574,5,14,21,0.02,0.02
awr_136379,2019-12-22T02:16:07.698000,35.71931,-117.54542,8.035,0.481,7,19,35,0.01,0.01
awr_136380,2019-12-22T02:20:38.607000,35.64562,-117.45224,6.537,0.33,14,57,57,0.02,0.03
awr_136381,2019-12-22T02:32:44.949000,35.67926,-117.49919,8.425,0.186,7,11,37,0.01,0.01
awr_136382,2019-12-22T02:37:00.189000,35.64751,-117.49084,7.691,0.197,9,29,33,0.01,0.03
awr_136383,2019-12-22T02:43:06.248000,35.91898,-117.70967,5.856,1.323,39,214,234,0.02,0.04
awr_136384,2019-12-22T02:45:25.605000,35.77385,-117.57373,8.775,0.315,9,17,45,0.01,0.01
awr_136385,2019-12-22T02:45:38.907000,35.36317,-117.82368,9.579,0.985,35,122,176,0.01,0.02
awr_136386,2019-12-22T02:49:10.003000,35.92094,-117.71831,5.69,0.392,1,3,4,0.01,0.01
awr_136387,2019-12-22T02:52:22.656000,35.65851,-117.52012,4.686,0.282,6,17,34,0.01,0.02
awr_136388,2019-12-22T02:53:50.974000,35.91349,-117.72741,6.105,0.16,19,65,93,0.02,0.02
awr_136389,2019-12-22T02:57:35.902000,35.87407,-117.69118,8.674,0.624,16,55,77,0.02,0.02
awr_136390,2019-12-22T02:57:49.872000,35.87447,-117.6757,7.165,0.341,25,75,141,0.01,0.01
awr_136391,2019-12-22T03:00:48.123000,35.87447,-117.6757,7.255,0.292,4,10,21,0.01,0.01
awr_136392,2019-12-22T03:02:15.644000,35.65087,-117.43966,6.472,0.238,4,15,15,0.01,0.02
awr_136393,2019-12-22T03:05:28.121000,35.92503,-117.73136,10.588,0.856,9,29,46,0.01,0.01
awr_136394,2019-12-22T03:12:28.722000,35.71775,-117.49357,5.218,0.24,7,25,38,0.01,0.01
awr_136395,2019-12-22T03:12:35.159000,35.67552,-117.51837,11.228,0.664,34,154,156,0.03,0.02
awr_136396,2019-12-22T03:15:08.684000,35.68807,-117.56254,5.859,0.002,29,99,180,0.01,0.01
awr_136397,2019-12-22T03:15:53.006000,35.71798,-117.49404,5.132,0.321,26,128,99,0.04,0.03
awr_136398,2019-12-22T03:20:13.866000,35.65275,-117.44458,6.225,0.195,5,19,31,0.01,0.01
awr_136399,2019-12-22T03:28:11.083000,35.66658,-117.47633,8.943,0.079,1,1,7,0.0,0.0
awr_136400,2019-12-22T03:31:28.956000,35.84881,-117.64513,7.177,0.177,2,6,16,0.01,0.01
awr_136401,2019-12-22T03:35:21.318000,35.68095,-117.50108,10.532,0.667,23,122,115,0.02,0.03
awr_136402,2019-12-22T03:39:40.364000,36.07998,-117.86422,4.296,1.697,22,112,170,0.02,0.02
awr_136403,2019-12-22T03:44:27.924000,35.71287,-117.56357,11.595,0.344,2,2,11,0.0,0.01
awr_136404,2019-12-22T03:48:21.920000,35.81536,-117.62236,12.723,1.302,7,19,46,0.01,0.01
awr_136405,2019-12-22T03:48:53.390000,36.13081,-117.85809,3.853,1.651,10,60,94,0.02,0.02
awr_136406,2019-12-22T03:54:46.432000,35.91661,-117.70991,4.715,0.34,4,8,25,0.16,0.16
awr_136407,2019-12-22T03:59:06.488000,35.64917,-117.44696,6.504,0.362,2,9,16,0.01,0.01
awr_136408,2019-12-22T04:00:24.950000,35.87502,-117.68264,10.358,0.652,2,4,10,0.01,0.02
awr_136409,2019-12-22T04:12:03.653000,35.65657,-117.48447,6.36,0.16,4,14,15,0.03,0.08
awr_136410,2019-12-22T04:13:13.224000,35.91446,-117.70677,5.88,1.185,47,263,343,0.02,0.02
awr_136411,2019-12-22T04:14:53.715000,35.86523,-117.69039,9.684,0.472,23,73,113,0.01,0.01
awr_136412,2019-12-22T04:16:48.451000,35.87096,-117.67774,8.12,0.26,3,10,13,0.07,0.01
awr_136413,2019-12-22T04:25:41.607000,35.58002,-117.4123,1.613,-0.419,1,5,4,0.01,0.0
awr_136414,2019-12-22T04:32:16.357000,36.16453,-117.91852,4.35,0.519,15,47,79,0.01,0.01
awr_136415,2019-12-22T04:37:31.570000,35.75604,-117.56532,10.818,0.889,33,159,189,0.01,0.04
awr_136416,2019-12-22T04:40:12.922000,35.6068,-117.48489,7.909,0.7,58,215,359,0.02,0.03
awr_136417,2019-12-22T04:42:59.091000,35.66685,-117.47158,8.337,0.808,49,173,307,0.02,0.02
awr_136418,2019-12-22T04:46:50.266000,35.64161,-117.46347,7.681,0.782,21,88,96,0.02,0.03
awr_136419,2019-12-22T04:48:15.471000,35.89465,-117.67807,7.173,0.138,11,25,42,0.01,0.01
awr_136420,2019-12-22T04:48:38.230000,36.09849,-117.86033,5.273,0.569,2,6,10,0.02,0.02
awr_136421,2019-12-22T04:52:05.801000,35.86167,-117.68708,8.167,0.512,7,22,30,0.01,0.02
awr_136422,2019-12-22T04:53:21.720000,36.23132,-117.88849,3.244,0.503,2,4,8,0.0,0.01
awr_136423,2019-12-22T04:55:03.163000,35.6652,-117.55804,7.981,0.551,51,180,312,0.01,0.02
awr_136424,2019-12-22T04:55:49.100000,35.66507,-117.55845,7.844,0.266,2,2,12,0.0,0.01
awr_136425,2019-12-22T04:57:05.015000,35.69282,-117.5249,9.943,0.518,37,134,155,0.01,0.02
awr_136426,2019-12-22T04:59:25.838000,35.64719,-117.45221,6.304,1.165,12,77,119,0.02,0.01
awr_136427,2019-12-22T05:00:29.440000,35.69353,-117.52143,10.328,0.599,2,5,8,0.01,0.02
awr_136428,2019-12-22T05:10:04.077000,35.875,-117.67466,7.276,0.239,2,3,9,0.01,0.01
awr_136429,2019-12-22T05:13:13.642000,35.87899,-117.40134,8.242,0.679,9,33,35,0.01,0.03
awr_136430,2019-12-22T05:15:09.469000,35.5991,-117.45993,9.435,0.866,16,75,91,0.01,0.01
awr_136431,2019-12-22T05:15:37.832000,35.60411,-117.58341,5.885,0.441,22,78,99,0.02,0.03
awr_136432,2019-12-22T05:17:13.976000,35.81554,-117.62216,12.779,0.408,2,6,16,0.02,0.01
awr_136433,2019-12-22T05:18:16.935000,35.69339,-117.52346,9.548,0.813,59,266,311,0.02,0.02
awr_136434,2019-12-22T05:24:40.463000,35.63245,-117.56257,9.047,0.223,1,4,3,0.0,0.0
awr_136435,2019-12-22T05:25:00.508000,35.8573,-117.68034,7.941,0.244,6,9,42,0.01,0.01
awr_136436,2019-12-22T05:25:35.867000,36.07904,-117.85305,4.393,0.478,10,16,51,0.02,0.01
