#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName | EventType
2016p937703|2016-12-12T22:48:10|-42.387|173.821|41.6|GNS|GNS|GNS|2016p937703|M|2.4|GNS|10 km east of Kaikoura|unknown
2016p937783|2016-12-12T23:30:52|-41.745|174.340|8.4|GNS|GNS|GNS|2016p937783|M|3.1|GNS|20 km east of Seddon|earthquake
2016p937786|2016-12-12T23:32:35|-42.519|173.243|18.6|GNS|GNS|GNS|2016p937786|M|2.8|GNS|30 km north of Cheviot|unknown
2016p937827|2016-12-12T23:54:43|-41.800|174.116|24.2|GNS|GNS|GNS|2016p937827|M|2.1|GNS|10 km south of Seddon|unknown
2016p937834|2016-12-12T23:57:57|-41.709|174.281|8.5|GNS|GNS|GNS|2016p937834|M|2.7|GNS|15 km east of Seddon|unknown
2016p937843|2016-12-13T00:03:13|-41.730|174.355|12.0|GNS|GNS|GNS|2016p937843|M|2.2|GNS|20 km east of Seddon|unknown
2016p937877|2016-12-13T00:20:52|-42.384|173.709|24.7|GNS|GNS|GNS|2016p937877|M|2.6|GNS|Within 5 km of Kaikoura|unknown
2016p937885|2016-12-13T00:25:34|-42.001|173.788|26.1|GNS|GNS|GNS|2016p937885|M|2.4|GNS|40 km south-west of Seddon|unknown
2016p937892|2016-12-13T00:29:11|-42.312|173.770|30.3|GNS|GNS|GNS|2016p937892|M|2.4|GNS|10 km north-east of Kaikoura|unknown
2016p937916|2016-12-13T00:41:48|-42.131|172.760|13.0|GNS|GNS|GNS|2016p937916|M|2.0|GNS|35 km south of St Arnaud|unknown
2016p937924|2016-12-13T00:46:20|-42.111|172.782|24.2|GNS|GNS|GNS|2016p937924|M|2.2|GNS|35 km south of St Arnaud|unknown
2016p937995|2016-12-13T01:24:06|-41.674|174.265|16.7|GNS|GNS|GNS|2016p937995|M|2.0|GNS|15 km east of Seddon|unknown
2016p938009|2016-12-13T01:31:22|-41.710|174.247|18.4|GNS|GNS|GNS|2016p938009|M|2.6|GNS|15 km east of Seddon|unknown
2016p938074|2016-12-13T02:06:16|-41.827|173.623|5.9|GNS|GNS|GNS|2016p938074|M|2.0|GNS|40 km south-west of Seddon|unknown
2016p938081|2016-12-13T02:09:36|-42.255|173.854|20.9|GNS|GNS|GNS|2016p938081|M|2.5|GNS|20 km north-east of Kaikoura|unknown
2016p938145|2016-12-13T02:43:39|-42.251|173.555|23.3|GNS|GNS|GNS|2016p938145|M|2.7|GNS|15 km north-west of Kaikoura|unknown
2016p938176|2016-12-13T03:00:38|-41.777|174.197|8.0|GNS|GNS|GNS|2016p938176|M|2.1|GNS|15 km south-east of Seddon|unknown
2016p938181|2016-12-13T03:03:15|-42.342|173.491|8.3|GNS|GNS|GNS|2016p938181|M|2.3|GNS|15 km west of Kaikoura|unknown
2016p938210|2016-12-13T03:18:18|-42.245|172.974|5.0|GNS|GNS|GNS|2016p938210|M|3.2|GNS|30 km north of Hanmer Springs|earthquake
2016p938229|2016-12-13T03:28:28|-41.789|174.204|19.5|GNS|GNS|GNS|2016p938229|M|2.0|GNS|15 km south-east of Seddon|unknown
2016p938242|2016-12-13T03:35:49|-41.729|174.297|8.5|GNS|GNS|GNS|2016p938242|M|1.9|GNS|15 km east of Seddon|unknown
2016p938271|2016-12-13T03:50:47|-42.489|173.417|17.2|GNS|GNS|GNS|2016p938271|M|2.6|GNS|20 km south-west of Kaikoura|unknown
2016p938290|2016-12-13T04:01:01|-41.728|174.303|9.5|GNS|GNS|GNS|2016p938290|M|2.0|GNS|20 km east of Seddon|unknown
2016p938299|2016-12-13T04:05:58|-42.111|173.644|5.0|GNS|GNS|GNS|2016p938299|M|3.0|GNS|30 km north of Kaikoura|earthquake
2016p938331|2016-12-13T04:23:15|-41.810|174.138|9.0|GNS|GNS|GNS|2016p938331|M|1.7|GNS|15 km south of Seddon|earthquake
2016p938334|2016-12-13T04:24:22|-42.157|173.551|5.0|GNS|GNS|GNS|2016p938334|M|2.7|GNS|25 km north of Kaikoura|earthquake
2016p938347|2016-12-13T04:31:25|-42.296|173.966|30.8|GNS|GNS|GNS|2016p938347|M|2.6|GNS|25 km north-east of Kaikoura|unknown
2016p938366|2016-12-13T04:41:52|-42.140|173.641|23.3|GNS|GNS|GNS|2016p938366|M|2.4|GNS|25 km north of Kaikoura|unknown
2016p938385|2016-12-13T04:52:02|-42.611|172.607|12.0|GNS|GNS|GNS|2016p938385|M|2.2|GNS|20 km south-west of Hanmer Springs|unknown
2016p938391|2016-12-13T04:55:10|-41.721|174.106|9.9|GNS|GNS|GNS|2016p938391|M|1.6|GNS|5 km south-east of Seddon|unknown
2016p938394|2016-12-13T04:56:52|-41.706|174.316|8.3|GNS|GNS|GNS|2016p938394|M|2.8|GNS|20 km east of Seddon|unknown
2016p938498|2016-12-13T05:52:01|-42.441|173.382|5.0|GNS|GNS|GNS|2016p938498|M|3.2|GNS|20 km west of Kaikoura|earthquake
2016p938499|2016-12-13T05:52:10|-41.710|174.215|12.0|GNS|GNS|GNS|2016p938499|M|3.6|GNS|10 km east of Seddon|earthquake
2016p938516|2016-12-13T06:01:30|-41.714|174.228|12.3|GNS|GNS|GNS|2016p938516|M|1.8|GNS|10 km east of Seddon|unknown
2016p938540|2016-12-13T06:14:10|-42.132|173.823|24.2|GNS|GNS|GNS|2016p938540|M|2.1|GNS|30 km north of Kaikoura|unknown
2016p938563|2016-12-13T06:26:37|-42.390|173.519|7.0|GNS|GNS|GNS|2016p938563|M|2.3|GNS|10 km west of Kaikoura|earthquake
2016p938578|2016-12-13T06:34:45|-41.696|174.286|10.4|GNS|GNS|GNS|2016p938578|M|1.9|GNS|15 km east of Seddon|unknown
2016p938581|2016-12-13T06:36:10|-42.547|173.307|5.5|GNS|GNS|GNS|2016p938581|M|2.6|GNS|30 km north of Cheviot|unknown
2016p938591|2016-12-13T06:41:24|-41.702|174.146|16.0|GNS|GNS|GNS|2016p938591|M|2.2|GNS|5 km south-east of Seddon|unknown
2016p938602|2016-12-13T06:47:38|-42.409|173.767|25.6|GNS|GNS|GNS|2016p938602|M|2.7|GNS|5 km east of Kaikoura|unknown
2016p938643|2016-12-13T07:09:26|-42.602|173.173|20.9|GNS|GNS|GNS|2016p938643|M|2.6|GNS|25 km north of Cheviot|unknown
2016p938654|2016-12-13T07:14:52|-42.308|173.789|14.8|GNS|GNS|GNS|2016p938654|M|2.6|GNS|10 km north-east of Kaikoura|unknown
2016p938679|2016-12-13T07:28:39|-41.719|174.251|9.4|GNS|GNS|GNS|2016p938679|M|2.9|GNS|15 km east of Seddon|earthquake
2016p938693|2016-12-13T07:36:06|-41.642|174.344|11.6|GNS|GNS|GNS|2016p938693|M|2.0|GNS|20 km east of Seddon|unknown
2016p938724|2016-12-13T07:52:21|-41.906|174.323|37.3|GNS|GNS|GNS|2016p938724|M|2.4|GNS|30 km south-east of Seddon|unknown
2016p938760|2016-12-13T08:11:39|-42.077|173.770|17.7|GNS|GNS|GNS|2016p938760|M|1.8|GNS|35 km north of Kaikoura|unknown
2016p938814|2016-12-13T08:40:29|-42.305|173.759|13.4|GNS|GNS|GNS|2016p938814|M|2.7|GNS|10 km north-east of Kaikoura|unknown
2016p938857|2016-12-13T09:03:30|-42.337|173.766|14.8|GNS|GNS|GNS|2016p938857|M|2.6|GNS|5 km north-east of Kaikoura|unknown
2016p938886|2016-12-13T09:18:54|-42.573|173.259|22.3|GNS|GNS|GNS|2016p938886|M|2.0|GNS|25 km north of Cheviot|unknown
2016p938935|2016-12-13T09:44:56|-41.688|174.374|11.1|GNS|GNS|GNS|2016p938935|M|1.9|GNS|25 km east of Seddon|unknown
2016p938951|2016-12-13T09:53:27|-41.550|174.419|13.7|GNS|GNS|GNS|2016p938951|M|2.6|GNS|30 km north-east of Seddon|unknown
2016p938962|2016-12-13T09:59:06|-42.508|173.457|15.8|GNS|GNS|GNS|2016p938962|M|2.5|GNS|20 km south-west of Kaikoura|unknown
2016p938977|2016-12-13T10:07:00|-42.360|174.949|52.8|GNS|GNS|GNS|2016p938977|M|2.8|GNS|100 km east of Kaikoura|unknown
2016p939029|2016-12-13T10:35:02|-41.604|172.979|9.9|GNS|GNS|GNS|2016p939029|M|2.5|GNS|20 km north-east of St Arnaud|unknown
2016p939054|2016-12-13T10:48:06|-42.304|173.721|24.7|GNS|GNS|GNS|2016p939054|M|2.0|GNS|10 km north of Kaikoura|unknown
2016p939060|2016-12-13T10:51:29|-42.305|173.590|23.3|GNS|GNS|GNS|2016p939060|M|1.8|GNS|10 km north-west of Kaikoura|unknown
2016p939095|2016-12-13T11:10:11|-42.672|172.747|5.0|GNS|GNS|GNS|2016p939095|M|2.6|GNS|10 km north-west of Culverden|earthquake
2016p939108|2016-12-13T11:17:08|-42.166|173.737|24.2|GNS|GNS|GNS|2016p939108|M|2.1|GNS|25 km north of Kaikoura|unknown
2016p939140|2016-12-13T11:34:03|-42.236|173.601|16.7|GNS|GNS|GNS|2016p939140|M|2.2|GNS|15 km north of Kaikoura|unknown
2016p939200|2016-12-13T12:06:09|-42.271|173.739|30.3|GNS|GNS|GNS|2016p939200|M|2.1|GNS|15 km north of Kaikoura|unknown
2016p939240|2016-12-13T12:27:26|-42.397|173.419|10.2|GNS|GNS|GNS|2016p939240|M|2.2|GNS|20 km west of Kaikoura|unknown
2016p939261|2016-12-13T12:38:25|-41.718|174.138|12.3|GNS|GNS|GNS|2016p939261|M|2.0|GNS|5 km south-east of Seddon|unknown
2016p939280|2016-12-13T12:48:52|-42.519|173.262|5.0|GNS|GNS|GNS|2016p939280|M|3.6|GNS|30 km north of Cheviot|earthquake
2016p939293|2016-12-13T12:55:32|-42.680|172.808|13.0|GNS|GNS|GNS|2016p939293|M|2.4|GNS|10 km north of Culverden|unknown
2016p939320|2016-12-13T13:10:13|-41.821|174.045|11.1|GNS|GNS|GNS|2016p939320|M|1.4|GNS|15 km south of Seddon|unknown
2016p939336|2016-12-13T13:18:36|-42.528|173.435|17.7|GNS|GNS|GNS|2016p939336|M|2.8|GNS|20 km south-west of Kaikoura|unknown
2016p939338|2016-12-13T13:19:31|-42.364|173.756|25.2|GNS|GNS|GNS|2016p939338|M|2.8|GNS|5 km north-east of Kaikoura|unknown
2016p939381|2016-12-13T13:42:41|-41.778|174.212|15.3|GNS|GNS|GNS|2016p939381|M|1.8|GNS|15 km south-east of Seddon|unknown
2016p939393|2016-12-13T13:48:54|-41.707|174.269|5.7|GNS|GNS|GNS|2016p939393|M|2.2|GNS|15 km east of Seddon|unknown
2016p939406|2016-12-13T13:55:04|-42.014|173.773|17.7|GNS|GNS|GNS|2016p939406|M|2.2|GNS|40 km north of Kaikoura|unknown
2016p939422|2016-12-13T14:04:07|-41.688|174.266|5.2|GNS|GNS|GNS|2016p939422|M|1.6|GNS|15 km east of Seddon|unknown
2016p939496|2016-12-13T14:43:47|-42.321|173.606|34.1|GNS|GNS|GNS|2016p939496|M|2.7|GNS|10 km north-west of Kaikoura|unknown
2016p939499|2016-12-13T14:45:24|-41.815|174.052|18.6|GNS|GNS|GNS|2016p939499|M|2.4|GNS|15 km south of Seddon|unknown
2016p939501|2016-12-13T14:46:14|-41.691|174.305|12.7|GNS|GNS|GNS|2016p939501|M|2.4|GNS|15 km east of Seddon|unknown
2016p939508|2016-12-13T14:50:33|-41.695|174.319|7.6|GNS|GNS|GNS|2016p939508|M|3.0|GNS|20 km east of Seddon|earthquake
2016p939534|2016-12-13T15:03:51|-41.697|174.372|16.7|GNS|GNS|GNS|2016p939534|M|2.4|GNS|25 km east of Seddon|unknown
2016p939549|2016-12-13T15:12:13|-42.692|172.754|7.2|GNS|GNS|GNS|2016p939549|M|3.1|GNS|10 km north-west of Culverden|earthquake
2016p939638|2016-12-13T15:59:28|-42.165|173.532|22.8|GNS|GNS|GNS|2016p939638|M|2.5|GNS|25 km north-west of Kaikoura|unknown
2016p939649|2016-12-13T16:05:23|-41.785|174.140|9.5|GNS|GNS|GNS|2016p939649|M|2.1|GNS|10 km south-east of Seddon|unknown
2016p939652|2016-12-13T16:06:58|-42.045|173.687|5.0|GNS|GNS|GNS|2016p939652|M|3.1|GNS|35 km north of Kaikoura|earthquake
2016p939697|2016-12-13T16:30:51|-41.823|174.100|25.2|GNS|GNS|GNS|2016p939697|M|2.2|GNS|15 km south of Seddon|unknown
2016p939726|2016-12-13T16:46:08|-41.816|174.213|13.9|GNS|GNS|GNS|2016p939726|M|2.2|GNS|20 km south-east of Seddon|unknown
2016p939762|2016-12-13T17:05:19|-41.702|174.372|17.2|GNS|GNS|GNS|2016p939762|M|2.3|GNS|25 km east of Seddon|unknown
2016p939788|2016-12-13T17:19:06|-41.880|174.104|13.9|GNS|GNS|GNS|2016p939788|M|2.0|GNS|20 km south of Seddon|unknown
2016p939798|2016-12-13T17:24:34|-41.711|174.188|17.4|GNS|GNS|GNS|2016p939798|M|2.3|GNS|10 km south-east of Seddon|unknown
2016p939824|2016-12-13T17:38:36|-42.106|174.206|14.8|GNS|GNS|GNS|2016p939824|M|2.4|GNS|45 km south of Seddon|unknown
2016p939851|2016-12-13T17:52:51|-42.486|173.261|32.7|GNS|GNS|GNS|2016p939851|M|2.5|GNS|35 km east of Hanmer Springs|unknown
2016p939903|2016-12-13T18:20:23|-42.288|173.686|16.7|GNS|GNS|GNS|2016p939903|M|2.0|GNS|10 km north of Kaikoura|unknown
2016p939979|2016-12-13T19:01:14|-41.696|174.277|9.0|GNS|GNS|GNS|2016p939979|M|2.2|GNS|15 km east of Seddon|unknown
2016p940036|2016-12-13T19:31:20|-42.269|173.621|28.0|GNS|GNS|GNS|2016p940036|M|2.3|GNS|15 km north of Kaikoura|unknown
2016p940102|2016-12-13T20:06:30|-42.259|173.249|14.8|GNS|GNS|GNS|2016p940102|M|2.5|GNS|35 km north-west of Kaikoura|unknown
2016p940118|2016-12-13T20:15:14|-42.482|173.193|11.6|GNS|GNS|GNS|2016p940118|M|2.4|GNS|30 km east of Hanmer Springs|unknown
2016p940169|2016-12-13T20:42:17|-41.867|174.242|23.3|GNS|GNS|GNS|2016p940169|M|2.3|GNS|25 km south-east of Seddon|unknown
2016p940239|2016-12-13T21:19:31|-42.383|173.859|29.8|GNS|GNS|GNS|2016p940239|M|2.7|GNS|10 km east of Kaikoura|unknown
2016p940250|2016-12-13T21:25:24|-42.566|173.373|29.8|GNS|GNS|GNS|2016p940250|M|2.7|GNS|25 km north of Cheviot|unknown
2016p940298|2016-12-13T21:51:08|-41.721|174.270|15.8|GNS|GNS|GNS|2016p940298|M|1.8|GNS|15 km east of Seddon|unknown
2016p940308|2016-12-13T21:56:07|-42.444|173.549|13.0|GNS|GNS|GNS|2016p940308|M|2.7|GNS|10 km south-west of Kaikoura|unknown
2016p940331|2016-12-13T22:08:23|-41.699|174.159|15.1|GNS|GNS|GNS|2016p940331|M|2.0|GNS|5 km south-east of Seddon|unknown
2016p940396|2016-12-13T22:43:10|-42.159|173.601|25.2|GNS|GNS|GNS|2016p940396|M|2.0|GNS|25 km north of Kaikoura|unknown
2016p940420|2016-12-13T22:56:14|-41.773|174.213|18.6|GNS|GNS|GNS|2016p940420|M|2.1|GNS|15 km south-east of Seddon|unknown
2016p940482|2016-12-13T23:29:09|-41.637|174.258|28.9|GNS|GNS|GNS|2016p940482|M|2.2|GNS|15 km east of Seddon|unknown
2016p940501|2016-12-13T23:39:27|-42.420|173.403|16.7|GNS|GNS|GNS|2016p940501|M|2.4|GNS|20 km west of Kaikoura|unknown
2016p940526|2016-12-13T23:52:19|-41.745|174.242|13.7|GNS|GNS|GNS|2016p940526|M|1.9|GNS|15 km south-east of Seddon|unknown
2016p940530|2016-12-13T23:54:27|-42.300|173.635|20.5|GNS|GNS|GNS|2016p940530|M|2.1|GNS|10 km north of Kaikoura|unknown
2016p940576|2016-12-14T00:19:20|-42.593|173.086|22.8|GNS|GNS|GNS|2016p940576|M|2.3|GNS|20 km east of Hanmer Springs|unknown
2016p940633|2016-12-14T00:49:45|-41.865|173.939|19.5|GNS|GNS|GNS|2016p940633|M|1.6|GNS|20 km south-west of Seddon|unknown
2016p940652|2016-12-14T00:59:53|-42.532|173.309|28.4|GNS|GNS|GNS|2016p940652|M|2.6|GNS|30 km north of Cheviot|unknown
2016p940658|2016-12-14T01:02:34|-42.061|173.797|22.3|GNS|GNS|GNS|2016p940658|M|2.5|GNS|35 km north of Kaikoura|unknown
2016p940690|2016-12-14T01:20:03|-41.750|174.083|12.3|GNS|GNS|GNS|2016p940690|M|2.0|GNS|5 km south of Seddon|unknown
2016p940747|2016-12-14T01:50:06|-42.294|173.848|35.9|GNS|GNS|GNS|2016p940747|M|2.6|GNS|15 km north-east of Kaikoura|unknown
2016p940761|2016-12-14T01:57:36|-41.965|173.713|20.5|GNS|GNS|GNS|2016p940761|M|2.8|GNS|40 km south-west of Seddon|unknown
2016p940792|2016-12-14T02:14:17|-41.700|174.267|5.2|GNS|GNS|GNS|2016p940792|M|1.6|GNS|15 km east of Seddon|unknown
2016p940796|2016-12-14T02:16:44|-42.286|173.831|5.0|GNS|GNS|GNS|2016p940796|M|2.2|GNS|15 km north-east of Kaikoura|earthquake
2016p940806|2016-12-14T02:21:54|-42.239|173.713|14.8|GNS|GNS|GNS|2016p940806|M|2.5|GNS|15 km north of Kaikoura|unknown
2016p940817|2016-12-14T02:27:18|-42.077|173.770|19.5|GNS|GNS|GNS|2016p940817|M|2.3|GNS|35 km north of Kaikoura|unknown
2016p940823|2016-12-14T02:30:29|-42.473|173.107|13.4|GNS|GNS|GNS|2016p940823|M|2.2|GNS|20 km east of Hanmer Springs|unknown
2016p940854|2016-12-14T02:47:07|-42.682|172.776|14.8|GNS|GNS|GNS|2016p940854|M|2.3|GNS|10 km north-west of Culverden|unknown
2016p940863|2016-12-14T02:52:20|-42.310|174.930|33.0|GNS|GNS|GNS|2016p940863|M|2.8|GNS|100 km south-east of Seddon|earthquake
2016p940876|2016-12-14T02:58:59|-42.662|172.949|24.7|GNS|GNS|GNS|2016p940876|M|2.5|GNS|15 km north-east of Culverden|unknown
2016p940915|2016-12-14T03:19:55|-42.473|173.275|27.0|GNS|GNS|GNS|2016p940915|M|2.8|GNS|30 km west of Kaikoura|unknown
2016p940927|2016-12-14T03:25:57|-42.315|173.801|18.6|GNS|GNS|GNS|2016p940927|M|2.1|GNS|10 km north-east of Kaikoura|unknown
2016p940977|2016-12-14T03:52:34|-42.677|172.915|5.8|GNS|GNS|GNS|2016p940977|M|3.2|GNS|10 km north-east of Culverden|earthquake
2016p941022|2016-12-14T04:16:52|-42.102|173.616|44.8|GNS|GNS|GNS|2016p941022|M|2.0|GNS|30 km north of Kaikoura|unknown
2016p941031|2016-12-14T04:21:41|-42.282|173.650|13.4|GNS|GNS|GNS|2016p941031|M|2.3|GNS|10 km north of Kaikoura|unknown
2016p941047|2016-12-14T04:29:51|-42.231|173.621|5.0|GNS|GNS|GNS|2016p941047|M|2.9|GNS|15 km north of Kaikoura|earthquake
2016p941127|2016-12-14T05:12:54|-42.711|173.242|47.2|GNS|GNS|GNS|2016p941127|M|2.5|GNS|10 km north of Cheviot|unknown
2016p941139|2016-12-14T05:19:17|-41.920|174.327|21.4|GNS|GNS|GNS|2016p941139|M|2.2|GNS|35 km south-east of Seddon|unknown
2016p941191|2016-12-14T05:46:42|-42.401|173.656|18.6|GNS|GNS|GNS|2016p941191|M|2.5|GNS|Within 5 km of Kaikoura|unknown
2016p941211|2016-12-14T05:57:35|-41.398|174.976|25.2|GNS|GNS|GNS|2016p941211|M|1.6|GNS|20 km south of Lower Hutt|unknown
2016p941250|2016-12-14T06:18:28|-42.529|173.241|24.2|GNS|GNS|GNS|2016p941250|M|2.6|GNS|30 km north of Cheviot|unknown
2016p941277|2016-12-14T06:32:28|-42.270|173.870|29.8|GNS|GNS|GNS|2016p941277|M|2.4|GNS|20 km north-east of Kaikoura|unknown
2016p941280|2016-12-14T06:34:27|-41.902|174.114|5.0|GNS|GNS|GNS|2016p941280|M|3.1|GNS|25 km south of Seddon|earthquake
2016p941303|2016-12-14T06:46:35|-41.428|174.476|22.6|GNS|GNS|GNS|2016p941303|M|2.1|GNS|25 km south-west of Wellington|unknown
2016p941309|2016-12-14T06:49:41|-42.315|173.589|15.8|GNS|GNS|GNS|2016p941309|M|2.6|GNS|10 km north-west of Kaikoura|unknown
2016p941312|2016-12-14T06:51:09|-42.369|173.836|30.8|GNS|GNS|GNS|2016p941312|M|2.6|GNS|10 km east of Kaikoura|unknown
2016p941319|2016-12-14T06:55:15|-41.783|174.088|13.0|GNS|GNS|GNS|2016p941319|M|2.1|GNS|10 km south of Seddon|unknown
2016p941350|2016-12-14T07:11:18|-42.502|173.590|24.2|GNS|GNS|GNS|2016p941350|M|2.4|GNS|10 km south-west of Kaikoura|unknown
2016p941388|2016-12-14T07:31:56|-42.330|173.457|6.0|GNS|GNS|GNS|2016p941388|M|3.3|GNS|15 km north-west of Kaikoura|earthquake
2016p941411|2016-12-14T07:44:08|-42.678|172.921|14.4|GNS|GNS|GNS|2016p941411|M|2.3|GNS|10 km north-east of Culverden|unknown
2016p941461|2016-12-14T08:10:39|-42.173|174.041|45.3|GNS|GNS|GNS|2016p941461|M|2.3|GNS|35 km north-east of Kaikoura|unknown
2016p941491|2016-12-14T08:26:50|-41.818|174.163|11.1|GNS|GNS|GNS|2016p941491|M|1.9|GNS|15 km south-east of Seddon|unknown
2016p941501|2016-12-14T08:31:59|-41.982|173.952|24.2|GNS|GNS|GNS|2016p941501|M|2.3|GNS|35 km south of Seddon|unknown
2016p941551|2016-12-14T08:58:28|-43.009|172.751|35.5|GNS|GNS|GNS|2016p941551|M|2.4|GNS|15 km north of Amberley|unknown
2016p941635|2016-12-14T09:43:37|-41.761|173.806|12.0|GNS|GNS|GNS|2016p941635|M|2.2|GNS|20 km south-west of Seddon|unknown
2016p941672|2016-12-14T10:03:12|-42.272|173.776|24.7|GNS|GNS|GNS|2016p941672|M|2.7|GNS|15 km north-east of Kaikoura|unknown
2016p941705|2016-12-14T10:20:50|-42.250|174.166|45.3|GNS|GNS|GNS|2016p941705|M|2.7|GNS|40 km east of Kaikoura|unknown
2016p941710|2016-12-14T10:23:09|-42.342|173.828|31.7|GNS|GNS|GNS|2016p941710|M|2.7|GNS|10 km north-east of Kaikoura|unknown
2016p941737|2016-12-14T10:37:53|-42.151|173.602|5.0|GNS|GNS|GNS|2016p941737|M|2.3|GNS|25 km north of Kaikoura|earthquake
2016p941747|2016-12-14T10:43:16|-42.348|173.717|4.9|GNS|GNS|GNS|2016p941747|M|3.4|GNS|5 km north-east of Kaikoura|earthquake
2016p941760|2016-12-14T10:49:43|-41.661|174.489|52.3|GNS|GNS|GNS|2016p941760|M|2.2|GNS|30 km east of Seddon|unknown
2016p941767|2016-12-14T10:53:44|-43.012|172.770|24.6|GNS|GNS|GNS|2016p941767|M|3.3|GNS|15 km north of Amberley|earthquake
2016p941795|2016-12-14T11:08:26|-43.011|172.774|25.1|GNS|GNS|GNS|2016p941795|M|2.9|GNS|15 km north of Amberley|earthquake
2016p941800|2016-12-14T11:11:17|-42.999|172.752|35.5|GNS|GNS|GNS|2016p941800|M|2.4|GNS|15 km north of Amberley|unknown
2016p941822|2016-12-14T11:23:02|-41.901|174.156|28.9|GNS|GNS|GNS|2016p941822|M|2.2|GNS|25 km south of Seddon|unknown
2016p941825|2016-12-14T11:24:48|-41.776|174.219|14.8|GNS|GNS|GNS|2016p941825|M|1.8|GNS|15 km south-east of Seddon|unknown
2016p941844|2016-12-14T11:34:59|-42.307|173.584|20.9|GNS|GNS|GNS|2016p941844|M|2.2|GNS|10 km north-west of Kaikoura|unknown
2016p941906|2016-12-14T12:07:35|-42.208|173.556|25.2|GNS|GNS|GNS|2016p941906|M|2.5|GNS|20 km north-west of Kaikoura|unknown
2016p941952|2016-12-14T12:32:09|-41.659|174.350|11.3|GNS|GNS|GNS|2016p941952|M|2.1|GNS|20 km east of Seddon|unknown
2016p941970|2016-12-14T12:41:59|-41.759|174.190|17.7|GNS|GNS|GNS|2016p941970|M|2.1|GNS|10 km south-east of Seddon|unknown
2016p941996|2016-12-14T12:55:41|-41.544|173.775|28.8|GNS|GNS|GNS|2016p941996|M|2.8|GNS|10 km west of Blenheim|earthquake
2016p942033|2016-12-14T13:15:45|-41.704|173.739|4.7|GNS|GNS|GNS|2016p942033|M|3.4|GNS|25 km south-west of Blenheim|earthquake
2016p942086|2016-12-14T13:43:49|-41.722|174.288|9.2|GNS|GNS|GNS|2016p942086|M|2.2|GNS|15 km east of Seddon|unknown
2016p942163|2016-12-14T14:24:28|-42.493|173.147|19.5|GNS|GNS|GNS|2016p942163|M|2.3|GNS|25 km east of Hanmer Springs|unknown
2016p942201|2016-12-14T14:44:54|-42.192|173.602|26.1|GNS|GNS|GNS|2016p942201|M|2.0|GNS|20 km north of Kaikoura|unknown
2016p942207|2016-12-14T14:48:16|-42.441|173.473|4.3|GNS|GNS|GNS|2016p942207|M|3.7|GNS|15 km west of Kaikoura|earthquake
2016p942256|2016-12-14T15:14:29|-41.659|174.288|16.0|GNS|GNS|GNS|2016p942256|M|2.2|GNS|15 km east of Seddon|unknown
2016p942275|2016-12-14T15:24:29|-41.680|174.247|7.4|GNS|GNS|GNS|2016p942275|M|3.0|GNS|10 km east of Seddon|earthquake
2016p942311|2016-12-14T15:43:18|-41.672|174.314|20.5|GNS|GNS|GNS|2016p942311|M|2.0|GNS|20 km east of Seddon|unknown
2016p942342|2016-12-14T16:00:20|-41.781|174.076|17.2|GNS|GNS|GNS|2016p942342|M|2.1|GNS|10 km south of Seddon|unknown
2016p942360|2016-12-14T16:09:46|-42.478|173.506|11.6|GNS|GNS|GNS|2016p942360|M|2.5|GNS|15 km south-west of Kaikoura|unknown
2016p942434|2016-12-14T16:48:53|-41.904|174.125|5.5|GNS|GNS|GNS|2016p942434|M|2.0|GNS|25 km south of Seddon|unknown
2016p942506|2016-12-14T17:27:15|-42.511|173.488|5.9|GNS|GNS|GNS|2016p942506|M|2.6|GNS|20 km south-west of Kaikoura|unknown
2016p942526|2016-12-14T17:38:11|-42.169|173.723|5.0|GNS|GNS|GNS|2016p942526|M|3.0|GNS|25 km north of Kaikoura|earthquake
2016p942535|2016-12-14T17:42:56|-41.650|174.243|27.0|GNS|GNS|GNS|2016p942535|M|2.3|GNS|10 km east of Seddon|unknown
2016p942550|2016-12-14T17:51:00|-42.397|173.482|19.1|GNS|GNS|GNS|2016p942550|M|2.5|GNS|15 km west of Kaikoura|unknown
2016p942572|2016-12-14T18:02:51|-42.548|173.094|20.5|GNS|GNS|GNS|2016p942572|M|2.8|GNS|20 km east of Hanmer Springs|unknown
2016p942643|2016-12-14T18:40:37|-41.710|174.160|9.0|GNS|GNS|GNS|2016p942643|M|1.9|GNS|5 km south-east of Seddon|unknown
2016p942648|2016-12-14T18:42:55|-41.784|174.248|18.6|GNS|GNS|GNS|2016p942648|M|2.3|GNS|15 km south-east of Seddon|unknown
2016p942675|2016-12-14T18:57:23|-41.857|173.996|19.5|GNS|GNS|GNS|2016p942675|M|2.4|GNS|20 km south of Seddon|unknown
2016p942716|2016-12-14T19:19:11|-42.564|173.254|26.6|GNS|GNS|GNS|2016p942716|M|2.8|GNS|25 km north of Cheviot|unknown
2016p942717|2016-12-14T19:20:16|-42.482|173.436|4.9|GNS|GNS|GNS|2016p942717|M|3.0|GNS|20 km south-west of Kaikoura|earthquake
2016p942758|2016-12-14T19:41:48|-42.283|173.750|19.5|GNS|GNS|GNS|2016p942758|M|2.1|GNS|10 km north-east of Kaikoura|unknown
2016p942764|2016-12-14T19:45:02|-41.810|174.158|15.3|GNS|GNS|GNS|2016p942764|M|2.3|GNS|15 km south-east of Seddon|unknown
