%cl# YYYY MM DD HH mm ss.ss    lat(deg)  long.(deg) depth(km) mag eventID
 1  2018 06 22 23 01 30.360    19.40347 -155.26658   0.5500  0.28 62282890
 3  2018 06 22 23 01 40.220    19.40149 -155.27495   2.1730  1.85 62282900
 3  2018 06 22 23 02 47.200    19.40006 -155.27357   2.1550  1.62 62282966
 3  2018 06 22 23 03 49.280    19.40105 -155.27471   2.1560  1.61 62283029
 1  2018 06 22 23 04 00.060    19.40322 -155.26706   0.5860  2.28 62283039
18  2018 06 22 23 04 55.720    19.41989 -155.26588   2.0490  1.41 62283096
 7  2018 06 22 23 07 17.200    19.41693 -155.28792   1.5060  1.44 62283237
 8  2018 06 22 23 07 27.340    19.41861 -155.27570   1.7510  0.96 62283247
 1  2018 06 22 23 08 16.940    19.40306 -155.26639   0.5560  0.65 62283297
 2  2018 06 22 23 08 27.240    19.41019 -155.26292   1.8820  1.06 62283307
 4  2018 06 22 23 08 45.480    19.41608 -155.28607   1.4340  1.34 62283325
 2  2018 06 22 23 08 49.720    19.40803 -155.26349   1.8480  0.46 62283330
 3  2018 06 22 23 09 36.260    19.40157 -155.27485   2.1740  1.44 62283376
 4  2018 06 22 23 10 45.040    19.41543 -155.28317   1.2830  1.80 62283444
 2  2018 06 22 23 12 24.600    19.41182 -155.26424   2.0260  1.59 62283544
 8  2018 06 22 23 13 18.880    19.41935 -155.28091   1.2650  1.59 62283598
16  2018 06 22 23 13 28.880    19.41177 -155.26419   0.6730  2.41 62283608
 2  2018 06 22 23 14 15.320    19.40912 -155.26354   1.9510  1.13 62283655
 1  2018 06 22 23 15 00.660    19.40367 -155.26660   0.5880  1.05 62283700
 4  2018 06 22 23 15 21.660    19.41485 -155.28483   1.3550  1.55 62283722
 2  2018 06 22 23 15 52.000    19.40283 -155.26564   1.5470  0.84 62283752
26  2018 06 22 23 16 22.600    19.41242 -155.29023   1.6440  1.06 62283783
 8  2018 06 22 23 16 57.200    19.41975 -155.27645   1.2340  2.77 62283816
 6  2018 06 22 23 17 47.080    19.41214 -155.26405   0.6800  1.31 62283866
 8  2018 06 22 23 18 35.140    19.41958 -155.27886   1.1350  2.76 62283914
 1  2018 06 22 23 20 35.160    19.40306 -155.26652   0.5760  0.90 62284034
 7  2018 06 22 23 21 03.340    19.42159 -155.27025   1.8330  1.98 62284063
 5  2018 06 22 23 21 29.600    19.41935 -155.27008   1.9350  1.31 62284090
 2  2018 06 22 23 21 44.720    19.40820 -155.26384   1.8400  0.54 62284104
10  2018 06 22 23 21 49.380    19.41278 -155.26499   0.9450  0.80 62284109
 6  2018 06 22 23 21 58.600    19.42345 -155.26048   0.0520  1.97 62284118
 2  2018 06 22 23 23 00.140    19.41023 -155.26294   1.8680  1.17 62284181
 3  2018 06 22 23 23 18.480    19.40119 -155.27502   2.1790  2.08 62284198
 1  2018 06 22 23 24 09.260    19.40262 -155.26750   0.6410  1.08 62284249
 1  2018 06 22 23 24 44.120    19.40328 -155.26694   0.5830  2.54 62284283
 2  2018 06 22 23 25 09.100    19.40432 -155.26489   1.5430  1.19 62284310
 1  2018 06 22 23 25 47.280    19.40355 -155.26678   0.5850  0.81 62284347
 4  2018 06 22 23 26 06.200    19.41485 -155.28496   1.4840  1.39 62284366
13  2018 06 22 23 26 51.680    19.41190 -155.26467   2.0640  1.07 62284412
 2  2018 06 22 23 27 09.320    19.40932 -155.26338   1.9770  0.69 62284430
 1  2018 06 22 23 27 29.200    19.40361 -155.26593   0.5090  0.35 62284448
14  2018 06 22 23 28 36.780    19.41806 -155.26354   0.6400  1.61 62284516
 3  2018 06 22 23 28 42.240    19.39882 -155.27145   2.0140  1.84 62284522
 8  2018 06 22 23 29 36.820    19.41952 -155.27736   1.5130  2.30 62284576
 1  2018 06 22 23 30 53.000    19.40297 -155.26756   0.6040  0.50 62284653
15  2018 06 22 23 31 02.960    19.41166 -155.26416   0.6640  2.29 62284661
 2  2018 06 22 23 31 20.100    19.40726 -155.26361   1.8610  0.48 62284680
 1  2018 06 22 23 31 39.160    19.40346 -155.26639   0.5920  0.92 62284698
 6  2018 06 22 23 32 26.160    19.41420 -155.26317   1.8720  0.83 62284746
 2  2018 06 22 23 32 57.720    19.40547 -155.26341   2.0220 -0.13 62284778
 2  2018 06 22 23 33 33.640    19.40877 -155.26375   2.0150  0.81 62284814
16  2018 06 22 23 33 58.360    19.41200 -155.26341   0.6400  1.49 62284838
 3  2018 06 22 23 34 05.520    19.40097 -155.27477   2.1600  1.80 62284845
 3  2018 06 22 23 35 33.240    19.40145 -155.27495   2.1710  1.60 62284933
 2  2018 06 22 23 36 11.440    19.40410 -155.26432   1.5500  1.09 62284971
 2  2018 06 22 23 37 59.420    19.40990 -155.26440   1.8440  0.28 62285080
 1  2018 06 22 23 38 07.640    19.40405 -155.26720   0.6670  0.50 62285088
 2  2018 06 22 23 38 49.400    19.40817 -155.26476   1.9200  1.23 62285130
 1  2018 06 22 23 38 58.880    19.40375 -155.26691   0.5620  1.31 62285138
 6  2018 06 22 23 39 37.960    19.41886 -155.26566   2.1150  1.35 62285178
 1  2018 06 22 23 40 57.340    19.40316 -155.26694   0.5810  2.30 62285256
 4  2018 06 22 23 42 08.200    19.41570 -155.28765   1.1260  2.63 62285328
 5  2018 06 22 23 42 23.320    19.41478 -155.27643   1.7640  1.67 62285343
 2  2018 06 22 23 43 45.580    19.40354 -155.26478   1.5970  0.79 62285426
 4  2018 06 22 23 44 01.360    19.41539 -155.28586   1.4100  2.45 62285441
 8  2018 06 22 23 46 05.480    19.41984 -155.27340   1.8220  1.20 62285566
13  2018 06 22 23 48 10.280    19.40928 -155.26341   1.9590  0.83 62285690
 3  2018 06 22 23 48 37.660    19.40300 -155.27559   1.8690  1.50 62285718
 8  2018 06 22 23 49 34.240    19.41951 -155.27887   1.4990  1.83 62285774
10  2018 06 22 23 50 26.400    19.41278 -155.26479   0.9460  1.00 62285826
 9  2018 06 22 23 50 48.400    19.39541 -155.28154   0.4570  2.03 62285847
 1  2018 06 22 23 52 48.280    19.40296 -155.26690   0.5850  0.52 62285968
 4  2018 06 22 23 53 34.400    19.42008 -155.27186   0.5070  1.27 62286014
 3  2018 06 22 23 54 23.940    19.40149 -155.27495   2.1770  2.04 62286064
 2  2018 06 22 23 57 07.360    19.40706 -155.26357   1.8570  1.10 62286226
 1  2018 06 22 23 57 15.080    19.40356 -155.26711   0.6680  1.19 62286234
 8  2018 06 22 23 58 18.480    19.41895 -155.27314   1.9070  1.98 62286298
 9  2018 06 22 23 59 06.080    19.42006 -155.27152   0.4780  1.38 62286346
 1  2018 06 22 23 59 31.400    19.40321 -155.26685   0.5770  0.36 62286371
 1  2018 06 22 23 59 38.920    19.40106 -155.26825   0.5760  1.09 62286378
 2  2018 06 23 00 00 01.320    19.41022 -155.26289   1.8950  1.89 62300002
 2  2018 06 23 00 00 03.160    19.40960 -155.26320   1.9240  1.56 62300004
 3  2018 06 23 00 00 15.360    19.41419 -155.26344   1.9330  1.70 62300015
 8  2018 06 23 00 00 46.150    19.41940 -155.27930   1.4840  1.79 62300045
 3  2018 06 23 00 00 54.360    19.39911 -155.27279   2.1370  2.03 62300054
 8  2018 06 23 00 01 36.530    19.41786 -155.27692   1.3910  1.41 62300096
 9  2018 06 23 00 01 49.900    19.42120 -155.27424   0.7430  2.27 62300108
 1  2018 06 23 00 03 43.280    19.40321 -155.26699   0.5910  2.38 62300222
 2  2018 06 23 00 06 47.610    19.40810 -155.26367   1.8310  0.41 62300408
 3  2018 06 23 00 07 49.990    19.40140 -155.27497   2.1720  2.43 62300469
 2  2018 06 23 00 08 45.990    19.40656 -155.26341   1.2860  1.21 62300526
 4  2018 06 23 00 09 17.540    19.42004 -155.27131   0.4770  1.38 62300557
 7  2018 06 23 00 10 39.120    19.41928 -155.27524   1.7280  1.28 62300638
 7  2018 06 23 00 12 10.870    19.42142 -155.27469   0.6800  2.04 62300729
 1  2018 06 23 00 12 40.430    19.40348 -155.26690   0.6130  1.00 62300760
 7  2018 06 23 00 12 50.940    19.40950 -155.27412   1.7120  2.20 62300770
 2  2018 06 23 00 13 16.110    19.40903 -155.26356   1.9950  0.90 62300796
16  2018 06 23 00 13 41.330    19.41172 -155.26419   0.6850  2.33 62300820
 4  2018 06 23 00 14 06.650    19.40071 -155.27314   2.1020  2.22 62300846
 8  2018 06 23 00 15 36.740    19.41720 -155.27863   1.4500  2.24 62300935
 4  2018 06 23 00 19 16.530    19.41258 -155.28412   1.3710  1.40 62301157
 4  2018 06 23 00 19 46.700    19.40989 -155.27240   1.4240  1.46 62301187
 2  2018 06 23 00 20 37.190    19.40886 -155.26359   1.9890  1.03 62301237
 8  2018 06 23 00 21 38.030    19.41591 -155.27878   1.9440  1.99 62301298
 7  2018 06 23 00 25 29.230    19.41409 -155.27285   1.5820  1.66 62301529
 1  2018 06 23 00 25 39.550    19.40362 -155.26576   0.4410  1.04 62301539
 3  2018 06 23 00 26 38.170    19.40096 -155.27477   2.1570  1.73 62301598
 6  2018 06 23 00 27 13.680    19.42134 -155.28289   1.1020  3.33 62301634
 3  2018 06 23 00 28 55.800    19.40079 -155.27598   2.1020  1.37 62301735
13  2018 06 23 00 29 40.010    19.40913 -155.26463   1.8300  1.30 62301780
 4  2018 06 23 00 30 28.360    19.41964 -155.26603   2.0260  0.90 62301828
 3  2018 06 23 00 30 35.300    19.41962 -155.26603   2.0280  1.11 62301835
 8  2018 06 23 00 31 01.590    19.41992 -155.26974   1.9390  2.44 62301861
 1  2018 06 23 00 31 21.520    19.40060 -155.26759   0.4720  1.23 62301881
 2  2018 06 23 00 31 44.260    19.40922 -155.26333   1.9350  0.68 62301904
 4  2018 06 23 00 34 01.910    19.41217 -155.26390   0.6790  1.38 62302041
 4  2018 06 23 00 34 11.270    19.41765 -155.28416  -0.6970  1.82 62302051
 4  2018 06 23 00 34 18.320    19.41414 -155.28459   1.2360  2.76 62302058
 1  2018 06 23 00 35 28.390    19.40365 -155.26707   0.6470  1.20 62302128
 9  2018 06 23 00 35 45.620    19.40975 -155.26341   1.9170  0.35 62302146
 1  2018 06 23 00 37 06.470    19.40405 -155.26606   0.4120 -0.11 62302227
 1  2018 06 23 00 37 21.190    19.40316 -155.26702   0.5740  2.69 62302240
13  2018 06 23 00 38 17.920    19.40910 -155.26370   1.9730  0.82 62302298
 2  2018 06 23 00 38 24.080    19.41025 -155.26296   1.8850  1.43 62302304
 3  2018 06 23 00 38 45.950    19.39930 -155.27292   2.1420  1.67 62302326
15  2018 06 23 00 38 51.560    19.39887 -155.27144   2.0470  2.25 62302331
 5  2018 06 23 00 41 05.820    19.41881 -155.26597   2.0490  1.23 62302466
 1  2018 06 23 00 41 27.710    19.40373 -155.26694   0.6880  1.27 62302487
 3  2018 06 23 00 43 02.110    19.41994 -155.26598   2.0630  1.08 62302582
 3  2018 06 23 00 43 08.610    19.40147 -155.27495   2.1670  1.35 62302589
 2  2018 06 23 00 45 23.590    19.40816 -155.26349   1.8330  0.16 62302724
 4  2018 06 23 00 45 34.010    19.42017 -155.27393  -0.5230  1.00 62302734
 7  2018 06 23 00 46 00.670    19.41942 -155.28101   1.1430  2.84 62302759
 5  2018 06 23 00 46 08.270    19.41177 -155.26439   0.7950  2.59 62302768
 9  2018 06 23 00 46 53.230    19.41892 -155.27306   1.9090  1.60 62302811
16  2018 06 23 00 47 25.840    19.41523 -155.25690   1.0060  1.86 62302845
16  2018 06 23 00 47 42.670    19.41978 -155.26611   2.0570  1.40 62302863
 1  2018 06 23 00 47 58.050    19.40217 -155.27245   1.3670  2.12 62302877
22  2018 06 23 00 48 18.680    19.40241 -155.28520   1.5160  1.43 62302898
10  2018 06 23 00 49 25.010    19.41245 -155.26307   0.6380  1.86 62302965
 3  2018 06 23 00 49 58.090    19.40206 -155.27458   2.1600  1.31 62302998
 1  2018 06 23 00 50 36.850    19.40013 -155.27018   0.6170  1.50 62303036
 2  2018 06 23 00 51 11.530    19.40907 -155.26351   1.9610  0.77 62303072
 2  2018 06 23 00 51 27.770    19.41015 -155.26291   1.8770  0.88 62303088
 3  2018 06 23 00 52 29.350    19.40141 -155.27497   2.1750  2.19 62303149
 8  2018 06 23 00 53 55.390    19.41930 -155.28161   1.0170  1.88 62303235
 8  2018 06 23 00 57 15.510    19.41963 -155.27858   1.5280  2.43 62303435
 1  2018 06 23 00 57 59.990    19.40293 -155.26694   0.6680  0.84 62303479
 3  2018 06 23 00 59 45.020    19.40196 -155.27482   2.1430  1.69 62303585
 9  2018 06 23 01 02 07.920    19.41520 -155.27508   1.4630  3.10 62303729
13  2018 06 23 01 03 16.360    19.40900 -155.26379   1.9720  0.29 62303796
 1  2018 06 23 01 06 22.040    19.40381 -155.26719   0.6450  1.04 62303981
 2  2018 06 23 01 06 32.120    19.41143 -155.26473   1.9790  1.15 62303992
 2  2018 06 23 01 07 17.680    19.40697 -155.26719   2.0440  0.50 62304038
 3  2018 06 23 01 09 57.650    19.40139 -155.27503   2.1820  1.94 62304197
 8  2018 06 23 01 10 48.250    19.41758 -155.27692   1.4050  1.06 62304247
 9  2018 06 23 01 12 16.540    19.42000 -155.27153   0.4790  2.05 62304335
 4  2018 06 23 01 13 17.450    19.41358 -155.28355   1.6250  1.66 62304397
18  2018 06 23 01 13 53.780    19.41723 -155.27744   1.1690  1.41 62304433
 2  2018 06 23 01 14 53.810    19.40775 -155.26426   1.9170  0.57 62304494
 2  2018 06 23 01 15 15.580    19.40737 -155.26351   1.8640  0.73 62304516
 5  2018 06 23 01 15 35.770    19.41908 -155.27313   1.8970  2.27 62304535
13  2018 06 23 01 16 11.940    19.41157 -155.26419   1.9940  0.43 62304572
 9  2018 06 23 01 16 43.130    19.41433 -155.28341   1.2690  2.08 62304603
 1  2018 06 23 01 17 02.440    19.40353 -155.26717   0.6070  0.78 62304622
 2  2018 06 23 01 17 58.030    19.41024 -155.26294   1.8780  1.33 62304678
 1  2018 06 23 01 19 13.340    19.40238 -155.26763   0.6480  0.26 62304753
 1  2018 06 23 01 20 21.220    19.40360 -155.26709   0.6640  0.67 62304820
 3  2018 06 23 01 20 32.060    19.40160 -155.27489   2.1700  1.43 62304832
10  2018 06 23 01 20 44.160    19.41267 -155.26505   0.9570  0.58 62304844
 5  2018 06 23 01 21 40.840    19.42023 -155.26574   2.0490  0.49 62304901
 8  2018 06 23 01 21 47.200    19.41801 -155.27687   1.4000  1.90 62304906
25  2018 06 23 01 22 17.540    19.41173 -155.26429   0.6920  2.27 62304937
 9  2018 06 23 01 22 56.040    19.42189 -155.27090   1.7800  1.69 62304976
 1  2018 06 23 01 23 05.810    19.40390 -155.26831   0.4960  0.89 62304985
 1  2018 06 23 01 24 23.600    19.40322 -155.26699   0.5590  2.56 62305063
 2  2018 06 23 01 26 17.030    19.40802 -155.26367   1.8600  0.37 62305177
 7  2018 06 23 01 27 48.260    19.42063 -155.27772   1.1760  2.75 62305267
 2  2018 06 23 01 28 49.270    19.40424 -155.26431   1.5050  1.25 62305329
 1  2018 06 23 01 31 55.730    19.40365 -155.26693   0.6210  1.02 62305515
 2  2018 06 23 01 32 14.440    19.41020 -155.26292   1.8830  1.07 62305534
 2  2018 06 23 01 34 14.290    19.40753 -155.26759   1.8590  0.31 62305655
 8  2018 06 23 01 34 31.520    19.41493 -155.26299   1.8890  1.39 62305671
 7  2018 06 23 01 36 38.630    19.40019 -155.28716   1.4300  1.95 62305799
16  2018 06 23 01 37 19.110    19.41201 -155.26349   0.6350  1.41 62305838
 2  2018 06 23 01 38 07.360    19.40803 -155.26356   1.8550  0.38 62305887
16  2018 06 23 01 38 53.200    19.41142 -155.26431   0.7110  1.78 62305932
 3  2018 06 23 01 39 21.390    19.40126 -155.27484   2.2190  1.04 62305961
 1  2018 06 23 01 39 34.650    19.40390 -155.26680   0.6300  0.52 62305974
 3  2018 06 23 01 40 10.830    19.39923 -155.27280   2.1460  2.07 62306011
 8  2018 06 23 01 41 06.240    19.41954 -155.28099   1.1230  2.75 62306065
 4  2018 06 23 01 41 51.200    19.42128 -155.27487   0.7100  2.33 62306110
15  2018 06 23 01 42 59.670    19.40148 -155.27492   2.1870  2.05 62306180
 2  2018 06 23 01 43 56.390    19.41016 -155.26284   1.8680  0.58 62306236
 2  2018 06 23 01 44 57.820    19.40743 -155.26362   1.8490  0.62 62306298
 2  2018 06 23 01 45 13.730    19.40389 -155.26424   1.5260  1.18 62306314
 1  2018 06 23 01 46 07.590    19.40375 -155.26794   0.2350  1.63 62306366
 3  2018 06 23 01 48 09.060    19.40123 -155.27484   2.1900  0.67 62306489
 3  2018 06 23 01 48 42.920    19.40033 -155.27336   2.2080  1.26 62306523
 1  2018 06 23 01 49 06.360    19.40249 -155.26735   0.5850  0.50 62306547
 4  2018 06 23 01 50 03.550    19.41973 -155.26616   2.0530  0.35 62306603
 2  2018 06 23 01 50 24.290    19.41147 -155.26431   2.0140  1.54 62306624
 1  2018 06 23 01 51 47.990    19.40059 -155.26790   0.5940  1.38 62306707
 2  2018 06 23 01 52 40.570    19.40805 -155.26372   1.8440  0.46 62306761
 6  2018 06 23 01 55 13.140    19.41181 -155.26413   2.0220  1.47 62306913
 1  2018 06 23 01 55 35.280    19.40342 -155.26655   0.6020  1.05 62306935
 1  2018 06 23 01 56 11.260    19.40315 -155.26701   0.5740  2.51 62306970
 2  2018 06 23 01 57 55.580    19.40846 -155.26335   1.9840  0.92 62307076
 1  2018 06 23 01 58 15.280    19.40058 -155.26766   0.6160  0.87 62307095
15  2018 06 23 01 59 47.970    19.41131 -155.26493   1.9730  0.00 62307188
16  2018 06 23 01 59 54.450    19.41182 -155.26421   0.6730  2.46 62307193
31  2018 06 23 02 01 12.590    19.41713 -155.26576   0.7430  1.95 62307272
 8  2018 06 23 02 01 58.710    19.41866 -155.27650   1.6690  1.40 62307318
26  2018 06 23 02 03 20.920    19.41275 -155.29028   1.6880  0.77 62307401
 5  2018 06 23 02 03 43.510    19.41963 -155.26597   2.0330  0.50 62307424
 2  2018 06 23 02 06 10.340    19.41025 -155.26291   1.8750  1.48 62307570
 4  2018 06 23 02 06 16.230    19.41445 -155.28949   0.8750  2.54 62307575
 1  2018 06 23 02 08 06.760    19.40324 -155.26693   0.5810  0.60 62307686
15  2018 06 23 02 10 50.420    19.41164 -155.26439   2.0650  0.85 62307850
26  2018 06 23 02 11 04.790    19.41181 -155.26423   2.0230  1.21 62307864
 1  2018 06 23 02 11 33.490    19.40349 -155.26787   0.7290  1.51 62307893
 4  2018 06 23 02 12 13.950    19.41568 -155.29150   0.6270  2.38 62307934
 4  2018 06 23 02 15 51.060    19.41446 -155.28450   1.1870  3.24 62308150
 8  2018 06 23 02 17 49.840    19.41944 -155.27577   1.7180  2.23 62308269
10  2018 06 23 02 18 05.480    19.41893 -155.28309   0.7920  2.77 62308284
 9  2018 06 23 02 18 11.590    19.41889 -155.28210   0.8360  2.76 62308291
 3  2018 06 23 02 19 44.020    19.40060 -155.27396   2.1830  1.44 62308384
15  2018 06 23 02 20 23.400    19.41969 -155.26634   2.1030  1.56 62308424
30  2018 06 23 02 21 05.040    19.41906 -155.26637   2.0980  1.28 62308466
 1  2018 06 23 02 21 51.530    19.40249 -155.26878   0.6060  0.35 62308511
 1  2018 06 23 02 21 57.620    19.40380 -155.26673   0.6320  1.02 62308517
 3  2018 06 23 02 22 28.480    19.40450 -155.26414   1.5140  1.27 62308548
 1  2018 06 23 02 23 59.290    19.40315 -155.26698   0.5690  2.56 62308638
 3  2018 06 23 02 24 56.730    19.40105 -155.27502   2.1610  0.38 62308697
 4  2018 06 23 02 25 36.970    19.42010 -155.27189   0.4780  2.21 62308736
10  2018 06 23 02 26 23.330    19.41294 -155.26470   0.9440  0.98 62308783
 8  2018 06 23 02 29 09.490    19.41799 -155.27687   1.3870  2.08 62308947
 2  2018 06 23 02 30 50.870    19.40965 -155.26315   1.9370  1.58 62309051
 1  2018 06 23 02 31 14.740    19.40292 -155.26745   0.6110  0.94 62309074
 2  2018 06 23 02 31 25.650    19.40840 -155.26499   2.0640  0.09 62309086
 7  2018 06 23 02 33 12.290    19.41168 -155.26424   0.6890  2.73 62309191
26  2018 06 23 02 33 46.980    19.41242 -155.29020   1.6470  1.15 62309227
 1  2018 06 23 02 33 50.950    19.40361 -155.26615   0.5160  0.74 62309231
 3  2018 06 23 02 34 15.300    19.39917 -155.27275   2.1390  1.87 62309255
 3  2018 06 23 02 36 02.320    19.40136 -155.27500   2.1810  2.00 62309363
 3  2018 06 23 02 37 34.800    19.40098 -155.27477   2.1580  1.69 62309455
28  2018 06 23 02 38 17.720    19.41213 -155.26356   0.6540  1.68 62309497
 8  2018 06 23 02 38 46.490    19.41870 -155.27625   1.4360  1.62 62309525
 1  2018 06 23 02 40 23.020    19.40366 -155.26655   0.5460  1.17 62309622
 8  2018 06 23 02 43 53.120    19.41951 -155.28031   1.3660  1.71 62309832
 2  2018 06 23 02 45 06.560    19.40794 -155.26366   1.8710  0.28 62309906
 9  2018 06 23 02 45 21.090    19.41909 -155.27424   1.8720  0.73 62309921
 2  2018 06 23 02 45 42.510    19.40957 -155.26335   1.9340  0.98 62309942
 3  2018 06 23 02 45 54.590    19.40033 -155.27350   2.1470  0.99 62309955
 1  2018 06 23 02 47 44.100    19.40328 -155.26701   0.5900  1.33 62310063
 1  2018 06 23 02 51 19.980    19.40006 -155.26987   0.6000  1.34 62310279
 1  2018 06 23 02 52 08.110    19.40113 -155.26828   0.6250  1.57 62310328
 7  2018 06 23 02 52 43.100    19.41161 -155.26414   0.6780  2.40 62310362
15  2018 06 23 02 53 57.470    19.41981 -155.26593   2.0040  0.92 62310438
 1  2018 06 23 02 54 29.410    19.40317 -155.26698   0.5650  2.57 62310468
 3  2018 06 23 02 55 07.930    19.40202 -155.27474   2.1340  1.36 62310508
 3  2018 06 23 02 55 23.510    19.40142 -155.27500   2.1720  1.82 62310523
 1  2018 06 23 02 55 54.450    19.40057 -155.26989   0.5870  2.06 62310553
 1  2018 06 23 02 56 17.990    19.39931 -155.27225   0.6030  3.13 62310577
 4  2018 06 23 02 57 11.150    19.41294 -155.27769   1.6190  2.20 62310631
 8  2018 06 23 02 57 40.140    19.41935 -155.28023   1.3780  2.15 62310659
 3  2018 06 23 02 58 50.450    19.41966 -155.26613   2.0280  0.69 62310731
