,Unnamed: 0,time,latitude,longitude,depth,magnitude,event_description,associated_phase_count,azimuthal_gap,event_id,horizontal_uncertainty,local_magnitude,moment_magnitude,duration_magnitude,magnitude_type,p_phase_count,s_phase_count,p_pick_count,s_pick_count,standard_error,used_phase_count,station_count,vertical_uncertainty,updated,author,agency_id,creation_time,version,stations,strike,dip,rake,kappa,scalar error,template-id,Slip style
17482,17482,2016-12-11 10:00:42.961000,-42.19288,173.59797,15576.0,1.79312522996,,0.0,,smi:local/2016_11_13t17_42_21_20161211T100049.111726,123.0,1.79312522996,,,ML,0.0,0.0,8.0,15.0,0.590377926997,313.0,0.0,171.0,2021-06-10 06:18:58.000000,EQcorrscan,,2021-06-08 11:31:06.821734,,,,,,,,2016_11_13t17_42_21,Unknown
17483,17483,2016-12-11 10:03:59.053000,-41.73489,174.14192,13571.0,1.10218443115,,0.0,,smi:local/2016_11_30t03_43_10_20161211T100403.078393,102.0,1.10218443115,,,ML,0.0,0.0,10.0,16.0,0.547736000479,873.0,0.0,82.0,2021-06-10 06:19:00.000000,EQcorrscan,,2021-06-08 11:31:07.019765,,,,,,,,2016_11_30t03_43_10,Strike-slip
17484,17484,2016-12-11 10:06:09.780000,-41.65666,174.417,6055.0,2.40547118884,,0.0,,smi:local/2016_12_11t12_26_55_20161211T100615.645060,48.0,2.40547118884,,,ML,0.0,0.0,19.0,38.0,1.27897008942,555.0,0.0,67.0,2021-06-10 06:19:05.000000,EQcorrscan,,2021-06-08 11:31:04.058344,,,,,,,,2016_12_11t12_26_55,Strike-slip
17485,17485,2016-12-11 10:08:27.264000,-42.2457,172.96927,2300.0,1.46533721401,,0.0,,smi:local/2016_12_08t13_37_39_20161211T100838.511726,9.0,1.46533721401,,,ML,0.0,0.0,8.0,23.0,1.29085890009,296.0,0.0,59.0,2021-06-10 06:19:08.000000,EQcorrscan,,2021-06-08 11:31:06.270849,,,,,,,,2016_12_08t13_37_39,Strike-slip
17486,17486,2016-12-11 10:12:28.011000,-42.72957,172.96529,5803.0,2.08764127049,,0.0,,smi:local/2016_11_13t18_10_33_20161211T101235.645060,63.0,2.08764127049,,,ML,0.0,0.0,1.0,18.0,0.12,24.0,0.0,113.0,2021-06-10 06:19:10.000000,EQcorrscan,,2021-06-08 11:31:03.517624,,,,,,,,2016_11_13t18_10_33,Reverse
17487,17487,2016-12-11 10:19:32.138691,-41.720673,174.304462,14734.375,1.10671421673,,7.0,177.488,smi:local/2017_01_24t09_38_09_20161211T101935.011726,,1.10671421673,,,ML,2.0,5.0,2.0,9.0,0.147458,7.0,7.0,7284.68942372,2021-06-10 06:19:11.000000,EQcorrscan,,2021-06-08 11:31:02.965463,,"CAW, CMWZ, CRSZ, CSCP, OGWZ, STAW, STWC",,,,,,2017_01_24t09_38_09,Strike-slip
17488,17488,2016-12-11 10:29:53.628000,-41.65736,174.41592,6014.0,1.22873853937,,0.0,,smi:local/2016_12_11t12_26_55_20161211T102959.411726,51.0,1.22873853937,,,ML,0.0,0.0,9.0,27.0,1.24079502075,291.0,0.0,44.0,2021-06-10 06:19:14.000000,EQcorrscan,,2021-06-08 11:31:04.126317,,,,,,,,2016_12_11t12_26_55,Strike-slip
17489,17489,2016-12-11 10:35:10.191000,-42.31155,173.67695,9860.0,1.94358147434,,0.0,,smi:local/2016_11_17t08_16_15_20161211T103514.178393,38.0,1.94358147434,,,ML,0.0,0.0,3.0,18.0,1.23461538462,45.0,0.0,135.0,2021-06-10 06:19:15.000000,EQcorrscan,,2021-06-08 11:31:06.957096,,,,,,,,2016_11_17t08_16_15,Unknown
17490,17490,2016-12-11 10:39:42.916000,-42.86699,172.95519,5159.0,2.42337660279,,0.0,,smi:local/2016_12_06t11_50_47_20161211T103947.111726,69.0,2.42337660279,,,ML,0.0,0.0,16.0,21.0,1.05551162791,123.0,0.0,122.0,2021-06-10 06:19:19.000000,EQcorrscan,,2021-06-08 11:31:03.599113,,,,,,,,2016_12_06t11_50_47,Strike-slip
17491,17491,2016-12-11 10:40:33.879000,-41.65732,174.41626,6069.0,1.90693718946,,0.0,,smi:local/2016_12_11t12_26_55_20161211T104040.378393,55.0,1.90693718946,,,ML,0.0,0.0,20.0,36.0,1.33967922593,627.0,0.0,61.0,2021-06-10 06:19:24.000000,EQcorrscan,,2021-06-08 11:31:04.092348,,,,,,,,2016_12_11t12_26_55,Strike-slip
17492,17492,2016-12-11 11:00:21.964000,-41.99737,173.70261,14794.0,1.74824459863,,0.0,,smi:local/2016_12_26t19_11_34_20161211T110027.045060,255.0,1.74824459863,,,ML,0.0,0.0,18.0,44.0,0.61995672683,1576.0,0.0,191.0,2021-06-10 06:19:30.000000,EQcorrscan,,2021-06-08 11:31:04.570564,,,,,,,,2016_12_26t19_11_34,Strike-slip
17493,17493,2016-12-11 11:01:42.078000,-41.677,174.2985,14748.0,1.61211996505,,0.0,,smi:local/2016_12_11t09_27_35_20161211T110146.378393,199.0,1.61211996505,,,ML,0.0,0.0,19.0,32.0,0.441378978053,1124.0,0.0,131.0,2021-06-10 06:19:35.000000,EQcorrscan,,2021-06-08 11:31:05.558815,,,,,,,,2016_12_11t09_27_35,Strike-slip
17494,17494,2016-12-11 11:23:32.305896,-42.713075,172.792423,10945.312,2.63169890412,,7.0,182.389,smi:local/2016_11_16t05_09_40_20161211T112339.211726,,2.63169890412,,,ML,2.0,5.0,2.0,7.0,0.332644,7.0,5.0,7459.8324378,2021-06-10 06:19:36.000000,EQcorrscan,,2021-06-08 11:31:03.735703,,"DSZ, GVZ, LTZ, MQZ, OXZ",,,,,,2016_11_16t05_09_40,Unknown
17495,17495,2016-12-11 11:40:26.158000,-42.38616,173.75853,8239.0,2.15209416202,,0.0,,smi:local/2016_11_24t07_07_02_20161211T114030.711726,58.0,2.15209416202,,,ML,0.0,0.0,14.0,37.0,0.951206354745,1540.0,0.0,95.0,2021-06-10 06:19:40.000000,EQcorrscan,,2021-06-08 11:31:06.603922,,,,,,,,2016_11_24t07_07_02,Reverse
17496,17496,2016-12-11 11:41:46.922789,-42.325722,173.893364,7820.312,2.3712918876,,19.0,211.998,smi:local/2016_11_14t00_15_42_20161211T114153.945060,,2.3712918876,,,ML,11.0,8.0,11.0,10.0,0.629343,19.0,13.0,7969.80551833,2021-06-10 06:19:43.000000,EQcorrscan,,2021-06-08 11:31:03.669770,,"BHW, CAW, DSZ, DUWZ, KHZ, KIW, MRNZ, NNZ, TCW, THZ, TKNZ, TUWZ, WEL",,,,,,2016_11_14t00_15_42,Unknown
17497,17497,2016-12-11 11:44:34.104000,-41.74625,174.1017,18507.0,1.44491318633,,0.0,,smi:local/2017_05_12t00_55_38_20161211T114438.378393,29.0,1.44491318633,,,ML,0.0,0.0,13.0,21.0,0.450394389679,1716.0,0.0,15.0,2021-06-10 06:19:46.000000,EQcorrscan,,2021-06-08 11:31:03.288104,,,,,,,,2017_05_12t00_55_38,Strike-slip
17498,17498,2016-12-11 11:44:42.980000,-42.38582,173.75679,8338.0,1.7208487458,,0.0,,smi:local/2016_12_09t13_33_57_20161211T114447.378393,62.0,1.7208487458,,,ML,0.0,0.0,19.0,32.0,0.69247302069,1222.0,0.0,64.0,2021-06-10 06:19:51.000000,EQcorrscan,,2021-06-08 11:31:06.543904,,,,,,,,2016_12_09t13_33_57,Reverse
17499,17499,2016-12-11 11:47:43.939000,-41.7347,174.13177,12476.0,1.29167429324,,0.0,,smi:local/2016_11_16t03_52_04_20161211T114747.578393,126.0,1.29167429324,,,ML,0.0,0.0,9.0,9.0,0.584182692308,232.0,0.0,193.0,2021-06-10 06:19:55.000000,EQcorrscan,,2021-06-08 11:31:03.993893,,,,,,,,2016_11_16t03_52_04,Unknown
17500,17500,2016-12-11 11:47:45.057000,-41.7399,174.15613,14402.0,1.49309086845,,0.0,,smi:local/2016_11_15t10_50_21_20161211T114749.345060,58.0,1.49309086845,,,ML,0.0,0.0,5.0,21.0,0.822315363492,1792.0,0.0,37.0,2021-06-10 06:19:53.000000,EQcorrscan,,2021-06-08 11:31:07.635458,,,,,,,,2016_11_15t10_50_21,Unknown
17501,17501,2016-12-11 11:55:32.091000,-41.67741,174.298,14767.0,1.20088059432,,0.0,,smi:local/2016_12_11t09_27_35_20161211T115536.811726,201.0,1.20088059432,,,ML,0.0,0.0,12.0,26.0,0.450400641026,1045.0,0.0,125.0,2021-06-10 06:19:58.000000,EQcorrscan,,2021-06-08 11:31:05.586280,,,,,,,,2016_12_11t09_27_35,Strike-slip
17502,17502,2016-12-11 12:13:33.123000,-41.9214,173.95108,18188.0,2.38991097438,,0.0,,smi:local/2016_11_15t23_37_29_20161211T121338.645060,150.0,2.38991097438,,,ML,0.0,0.0,14.0,34.0,0.511392052488,745.0,0.0,86.0,2021-06-10 06:20:03.000000,EQcorrscan,,2021-06-08 11:31:04.457374,,,,,,,,2016_11_15t23_37_29,Strike-slip
17503,17503,2016-12-11 12:24:40.943000,-41.84345,174.11465,15147.0,0.966571243608,,0.0,,smi:local/2016_12_22t14_30_17_20161211T122445.278393,137.0,0.966571243608,,,ML,0.0,0.0,9.0,18.0,0.411264804469,429.0,0.0,77.0,2021-06-10 06:20:05.000000,EQcorrscan,,2021-06-08 11:31:06.897422,,,,,,,,2016_12_22t14_30_17,Strike-slip
17504,17504,2016-12-11 12:26:49.809000,-41.65741,174.41558,6022.0,3.23512172202,,0.0,,smi:local/2016_12_11t12_26_55_20161211T122655.445060,42.0,3.23512172202,,,ML,0.0,0.0,25.0,43.0,1.26595025984,587.0,0.0,49.0,2021-06-10 06:20:12.000000,EQcorrscan,,2021-06-08 11:31:04.023567,,,306.53469553834,65.1643037191876,16.8117110543382,7.34545263903636,16.2330504786733,2016_12_11t12_26_55,Strike-slip
17505,17505,2016-12-11 12:31:47.037000,-41.77136,174.34696,6624.0,1.36065529782,,0.0,,smi:local/2016_12_07t04_53_18_20161211T123151.311726,508.0,1.36065529782,,,ML,0.0,0.0,9.0,17.0,0.966819221968,195.0,0.0,345.0,2021-06-10 06:20:14.000000,EQcorrscan,,2021-06-08 11:31:05.142289,,,,,,,,2016_12_07t04_53_18,Strike-slip
17506,17506,2016-12-11 12:42:57.629000,-42.29211,173.85088,5413.0,1.02141304984,,0.0,,smi:local/2016_12_02t05_19_24_20161211T124302.111726,270.0,1.02141304984,,,ML,0.0,0.0,9.0,18.0,0.933113309353,219.0,0.0,197.0,2021-06-10 06:20:17.000000,EQcorrscan,,2021-06-08 11:31:03.098003,,,,,,,,2016_12_02t05_19_24,Strike-slip
17507,17507,2016-12-11 12:49:08.025000,-42.63942,173.01738,9756.0,1.53512955259,,0.0,,smi:local/2017_03_12t02_26_45_20161211T124916.378393,71.0,1.53512955259,,,ML,0.0,0.0,11.0,35.0,0.317044025157,142.0,0.0,163.0,2021-06-10 06:20:21.000000,EQcorrscan,,2021-06-08 11:31:05.373012,,,,,,,,2017_03_12t02_26_45,Strike-slip
17508,17508,2016-12-11 12:55:25.617592,-41.785893,174.35742,4539.062,1.84906201159,,10.0,185.506,smi:local/2016_11_14t09_24_42_20161211T125528.845060,,1.84906201159,,,ML,6.0,4.0,6.0,6.0,0.496772,10.0,8.0,3517.47068218,2021-06-10 06:20:22.000000,EQcorrscan,,2021-06-08 11:31:05.490377,,"BSWZ, CAW, CMWZ, KHZ, KIW, OGWZ, THZ, TKNZ",,,,,,2016_11_14t09_24_42,Reverse
17509,17509,2016-12-11 12:59:14.949000,-42.86705,172.95378,5314.0,1.39112964331,,0.0,,smi:local/2016_12_06t11_50_47_20161211T125918.311726,73.0,1.39112964331,,,ML,0.0,0.0,6.0,13.0,1.02419871795,110.0,0.0,95.0,2021-06-10 06:20:24.000000,EQcorrscan,,2021-06-08 11:31:03.623885,,,,,,,,2016_12_06t11_50_47,Strike-slip
17510,17510,2016-12-11 13:09:31.020000,-41.87255,174.05885,9180.0,1.66863026362,,0.0,,smi:local/2016_11_21t13_27_23_20161211T130936.545060,463.0,1.66863026362,,,ML,0.0,0.0,7.0,13.0,0.908483805668,294.0,0.0,295.0,2021-06-10 06:20:26.000000,EQcorrscan,,2021-06-08 11:31:07.501733,,,,,,,,2016_11_21t13_27_23,Strike-slip
17511,17511,2016-12-11 13:12:17.182034,-41.652477,174.42505,2839.844,1.18338244564,,20.0,164.235,smi:local/2016_12_11t12_26_55_20161211T131223.111726,,1.18338244564,,,ML,9.0,11.0,9.0,13.0,0.456194,20.0,16.0,3211.61952915,2021-06-10 06:20:28.000000,EQcorrscan,,2021-06-08 11:31:04.160805,,"BSWZ, CAW, CMWZ, CRSZ, CSCP, CSWB, DUWZ, MRNZ, MTW, NNZ, STAW, STWC, TCW, THZ, TKNZ, TUWZ",,,,,,2016_12_11t12_26_55,Strike-slip
17512,17512,2016-12-11 13:14:42.007000,-42.66711,172.81624,10700.0,1.83235845443,,0.0,,smi:local/2016_12_16t21_57_09_20161211T131450.578393,256.0,1.83235845443,,,ML,0.0,0.0,11.0,28.0,0.208733233979,149.0,0.0,405.0,2021-06-10 06:20:32.000000,EQcorrscan,,2021-06-08 11:31:03.202030,,,,,,,,2016_12_16t21_57_09,Strike-slip
17513,17513,2016-12-11 13:31:07.075000,-42.57642,173.18042,4828.0,2.21733855315,,0.0,,smi:local/2016_11_15t13_31_03_20161211T133114.845060,173.0,2.21733855315,,,ML,0.0,0.0,4.0,21.0,2.9052,81.0,0.0,198.0,2021-06-10 06:20:34.000000,EQcorrscan,,2021-06-08 11:31:07.196752,,,,,,,,2016_11_15t13_31_03,Unknown
17514,17514,2016-12-11 13:36:12.818000,-41.75613,174.43846,4747.0,1.2705273172,,0.0,,smi:local/2017_01_24t09_38_09_20161211T133618.045060,148.0,1.2705273172,,,ML,0.0,0.0,5.0,26.0,3.95821243914,1089.0,0.0,192.0,2021-06-10 06:20:36.000000,EQcorrscan,,2021-06-08 11:31:02.939862,,,,,,,,2017_01_24t09_38_09,Strike-slip
17515,17515,2016-12-11 13:37:24.995000,-41.78142,174.10169,13860.0,1.17844048421,,0.0,,smi:local/2016_11_21t01_57_26_20161211T133729.011726,578.0,1.17844048421,,,ML,0.0,0.0,5.0,9.0,0.681398601399,48.0,0.0,350.0,2021-06-10 06:20:38.000000,EQcorrscan,,2021-06-08 11:31:03.454944,,,,,,,,2016_11_21t01_57_26,Normal
17516,17516,2016-12-11 13:39:25.216733,-42.231352,173.69281,7664.062,1.58639063167,,10.0,160.139,smi:local/2016_11_14t12_37_03_20161211T133936.678393,,1.58639063167,,,ML,3.0,7.0,3.0,7.0,0.224295,10.0,8.0,10421.7081134,2021-06-10 06:20:39.000000,EQcorrscan,,2021-06-08 11:31:03.940545,,"BHW, BSWZ, GVZ, LTZ, MQZ, OXZ, THZ, TUWZ",,,,,,2016_11_14t12_37_03,Unknown
17517,17517,2016-12-11 13:42:52.792000,-41.75483,174.13784,13664.0,1.53529524816,,0.0,,smi:local/2017_05_01t02_48_12_20161211T134255.845060,93.0,1.53529524816,,,ML,0.0,0.0,5.0,28.0,1.29833174007,751.0,0.0,101.0,2021-06-10 06:20:42.000000,EQcorrscan,,2021-06-08 11:31:05.243021,,,,,,,,2017_05_01t02_48_12,Strike-slip
17518,17518,2016-12-11 13:51:54.003000,-42.52911,173.42563,2175.0,1.53304197291,,0.0,,smi:local/2016_12_11t14_09_25_20161211T135157.645060,9.0,1.53304197291,,,ML,0.0,0.0,17.0,23.0,0.0437878787879,68.0,0.0,4.0,2021-06-10 06:20:45.000000,EQcorrscan,,2021-06-08 11:31:05.837446,,,,,,,,2016_12_11t14_09_25,Strike-slip
17519,17519,2016-12-11 14:09:20.997000,-42.52929,173.42587,2137.0,2.97505024902,,0.0,,smi:local/2016_12_11t14_09_25_20161211T140925.211726,9.0,2.97505024902,,,ML,0.0,0.0,25.0,31.0,0.0437878787879,68.0,0.0,4.0,2021-06-10 06:20:51.000000,EQcorrscan,,2021-06-08 11:31:05.812137,,,216.001756116138,87.0286716953286,15.2599715117113,2.51026133006348,29.8043117924306,2016_12_11t14_09_25,Strike-slip
17520,17520,2016-12-11 14:28:26.577949,-41.730493,174.384721,1257.812,1.35979099431,,8.0,205.706,smi:local/2016_11_15t12_56_38_20161211T142830.878393,,1.35979099431,,,ML,3.0,5.0,3.0,7.0,0.41712,8.0,6.0,4557.56513941,2021-06-10 06:20:52.000000,EQcorrscan,,2021-06-08 11:31:04.012109,,"BSWZ, CAW, CMWZ, KIW, MTW, TKNZ",,,,,,2016_11_15t12_56_38,Strike-slip
17521,17521,2016-12-11 14:32:10.418000,-41.81171,174.24481,13771.0,1.90208977692,,0.0,,smi:local/2016_11_13t13_58_14_20161211T143218.045060,603.0,1.90208977692,,,ML,0.0,0.0,10.0,17.0,0.688374792703,103.0,0.0,1019.0,2021-06-10 06:20:54.000000,EQcorrscan,,2021-06-08 11:31:05.069336,,,,,,,,2016_11_13t13_58_14,Unknown
17522,17522,2016-12-11 14:42:17.027919,-41.917271,173.995722,398.438,1.57890788334,,6.0,242.322,smi:local/2016_11_13t16_23_51_20161211T144222.611726,,1.57890788334,,,ML,2.0,4.0,2.0,7.0,0.192222,6.0,5.0,16039.8566078,2021-06-10 06:20:55.000000,EQcorrscan,,2021-06-08 11:31:02.903127,,"DSZ, KIW, MRNZ, NNZ, THZ",,,,,,2016_11_13t16_23_51,Strike-slip
17523,17523,2016-12-11 14:49:56.083000,-42.16462,173.60505,13715.0,0.731237267682,,0.0,,smi:local/2016_11_17t14_10_34_20161211T145000.945060,275.0,0.731237267682,,,ML,0.0,0.0,6.0,4.0,0.605,121.0,0.0,455.0,2021-06-10 06:20:56.000000,EQcorrscan,,2021-06-08 11:31:03.771230,,,,,,,,2016_11_17t14_10_34,Unknown
17524,17524,2016-12-11 15:07:04.681000,-41.77469,174.35609,10206.0,2.02342827098,,0.0,,smi:local/2016_11_13t18_21_38_20161211T150708.545060,750.0,2.02342827098,,,ML,0.0,0.0,6.0,15.0,2.47907318895,271.0,0.0,118.0,2021-06-10 06:20:58.000000,EQcorrscan,,2021-06-08 11:31:07.471273,,,,,,,,2016_11_13t18_21_38,Strike-slip
17525,17525,2016-12-11 15:12:14.989000,-42.00324,173.68184,12885.0,1.61609063567,,0.0,,smi:local/2016_12_02t09_01_57_20161211T151219.711726,253.0,1.61609063567,,,ML,0.0,0.0,15.0,40.0,0.345077925291,1548.0,0.0,280.0,2021-06-10 06:21:03.000000,EQcorrscan,,2021-06-08 11:31:07.539532,,,,,,,,2016_12_02t09_01_57,Strike-slip
17526,17526,2016-12-11 15:15:38.851000,-41.73521,174.26695,8390.0,1.54470736157,,0.0,,smi:local/2016_11_13t22_34_26_20161211T151541.611726,415.0,1.54470736157,,,ML,0.0,0.0,3.0,16.0,0.15,47.0,0.0,333.0,2021-06-10 06:21:05.000000,EQcorrscan,,2021-06-08 11:31:02.924593,,,,,,,,2016_11_13t22_34_26,Unknown
17527,17527,2016-12-11 15:18:22.063000,-41.6774,174.29779,14781.0,1.59201179354,,0.0,,smi:local/2016_12_11t09_27_35_20161211T151826.711726,198.0,1.59201179354,,,ML,0.0,0.0,23.0,33.0,0.467350073401,2385.0,0.0,133.0,2021-06-10 06:21:10.000000,EQcorrscan,,2021-06-08 11:31:05.531062,,,,,,,,2016_12_11t09_27_35,Strike-slip
17528,17528,2016-12-11 15:30:14.833000,-42.07231,173.89053,6900.0,1.86791432658,,0.0,,smi:local/2016_12_28t08_56_29_20161211T153018.411726,42.0,1.86791432658,,,ML,0.0,0.0,9.0,30.0,0.893223049352,296.0,0.0,56.0,2021-06-10 06:21:13.000000,EQcorrscan,,2021-06-08 11:31:03.368356,,,,,,,,2016_12_28t08_56_29,Strike-slip
17529,17529,2016-12-11 15:31:47.786000,-42.07223,173.88955,6893.0,1.56262386108,,0.0,,smi:local/2016_12_28t08_56_29_20161211T153151.811726,47.0,1.56262386108,,,ML,0.0,0.0,7.0,20.0,0.695399393327,175.0,0.0,69.0,2021-06-10 06:21:16.000000,EQcorrscan,,2021-06-08 11:31:03.399446,,,,,,,,2016_12_28t08_56_29,Strike-slip
17530,17530,2016-12-11 15:39:47.933000,-42.23007,173.57308,11685.0,1.42131124272,,0.0,,smi:local/2016_11_18t09_06_19_20161211T153953.345060,591.0,1.42131124272,,,ML,0.0,0.0,8.0,19.0,0.508585126727,408.0,0.0,305.0,2021-06-10 06:21:18.000000,EQcorrscan,,2021-06-08 11:31:03.234403,,,,,,,,2016_11_18t09_06_19,Strike-slip
17531,17531,2016-12-11 15:52:07.340427,-41.844514,173.99532,15789.062,1.54762570523,,9.0,281.541,smi:local/2016_11_15t01_26_39_20161211T155212.311726,,1.54762570523,,,ML,2.0,7.0,2.0,13.0,0.460703,9.0,8.0,4631.36049126,2021-06-10 06:21:20.000000,EQcorrscan,,2021-06-08 11:31:04.432101,,"CAW, CMWZ, KIW, OGWZ, PLWZ, TCW, TUWZ, WEL",,,,,,2016_11_15t01_26_39,Normal
17532,17532,2016-12-11 15:57:24.942000,-42.15525,173.61422,13733.0,1.41219994293,,0.0,,smi:local/2016_11_17t05_44_35_20161211T155730.211726,302.0,1.41219994293,,,ML,0.0,0.0,10.0,13.0,0.260845588235,462.0,0.0,275.0,2021-06-10 06:21:22.000000,EQcorrscan,,2021-06-08 11:31:06.855404,,,,,,,,2016_11_17t05_44_35,Unknown
17533,17533,2016-12-11 15:58:34.021000,-42.07701,173.88382,5824.0,1.49140534494,,0.0,,smi:local/2016_11_14t19_26_56_20161211T155842.478393,812.0,1.49140534494,,,ML,0.0,0.0,3.0,13.0,0.6,70.0,0.0,439.0,2021-06-10 06:21:23.000000,EQcorrscan,,2021-06-08 11:31:04.551169,,,,,,,,2016_11_14t19_26_56,Strike-slip
17534,17534,2016-12-11 16:00:44.063000,-41.82167,174.46771,1401.0,1.56786068081,,0.0,,smi:local/2016_11_14t04_22_48_20161211T160056.411726,477.0,1.56786068081,,,ML,0.0,0.0,7.0,16.0,1.337,84.0,0.0,220.0,2021-06-10 06:21:25.000000,EQcorrscan,,2021-06-08 11:31:03.862475,,,,,,,,2016_11_14t04_22_48,Unknown
17535,17535,2016-12-11 16:21:22.761000,-41.74279,174.0943,18312.0,1.87618643862,,0.0,,smi:local/2017_05_12t00_55_38_20161211T162127.278393,467.0,1.87618643862,,,ML,0.0,0.0,8.0,20.0,1.35934816537,1077.0,0.0,267.0,2021-06-10 06:21:28.000000,EQcorrscan,,2021-06-08 11:31:03.316372,,,,,,,,2017_05_12t00_55_38,Strike-slip
17536,17536,2016-12-11 16:21:27.324086,-42.150092,173.637744,13328.125,2.05215946265,,7.0,232.925,smi:local/2016_11_22t00_19_18_20161211T162140.445060,,2.05215946265,,,ML,5.0,2.0,5.0,3.0,0.241112,7.0,5.0,12220.8428515,2021-06-10 06:21:29.000000,EQcorrscan,,2021-06-08 11:31:06.759055,,"DSZ, GVZ, MRNZ, THZ, TKNZ",,,,,,2016_11_22t00_19_18,Unknown
17537,17537,2016-12-11 16:32:59.994000,-41.77961,174.30383,2838.0,1.31413090274,,0.0,,smi:local/2017_03_17t20_54_11_20161211T163303.211726,518.0,1.31413090274,,,ML,0.0,0.0,17.0,30.0,2.95311001642,166.0,0.0,232.0,2021-06-10 06:21:33.000000,EQcorrscan,,2021-06-08 11:31:04.758527,,,,,,,,2017_03_17t20_54_11,Reverse
17538,17538,2016-12-11 16:38:19.279000,-41.81012,174.20893,13224.0,2.26699539121,,0.0,,smi:local/2016_12_06t18_47_18_20161211T163822.711726,251.0,2.26699539121,,,ML,0.0,0.0,20.0,42.0,0.94967170212,3221.0,0.0,210.0,2021-06-10 06:21:39.000000,EQcorrscan,,2021-06-08 11:31:05.172668,,,,,,,,2016_12_06t18_47_18,Strike-slip
17539,17539,2016-12-11 16:39:44.008000,-42.28414,173.69324,10100.0,1.23880721037,,0.0,,smi:local/2016_12_10t13_41_51_20161211T163948.611726,773.0,1.23880721037,,,ML,0.0,0.0,8.0,9.0,0.0533333333333,24.0,0.0,303.0,2021-06-10 06:21:41.000000,EQcorrscan,,2021-06-08 11:31:04.494404,,,,,,,,2016_12_10t13_41_51,Strike-slip
17540,17540,2016-12-11 16:40:02.257000,-41.8109,174.21039,13186.0,1.4037625027,,0.0,,smi:local/2016_12_06t18_47_18_20161211T164005.978393,255.0,1.4037625027,,,ML,0.0,0.0,4.0,22.0,1.47320405728,487.0,0.0,245.0,2021-06-10 06:21:43.000000,EQcorrscan,,2021-06-08 11:31:05.205872,,,,,,,,2016_12_06t18_47_18,Strike-slip
17541,17541,2016-12-11 16:41:37.905000,-42.32598,173.52373,14680.0,1.52503273614,,0.0,,smi:local/2016_11_14t16_04_34_20161211T164141.578393,394.0,1.52503273614,,,ML,0.0,0.0,4.0,14.0,0.46866873065,174.0,0.0,132.0,2021-06-10 06:21:45.000000,EQcorrscan,,2021-06-08 11:31:07.285793,,,,,,,,2016_11_14t16_04_34,Strike-slip
17542,17542,2016-12-11 17:01:29.139000,-42.11644,173.68922,14274.0,1.67249020314,,0.0,,smi:local/2016_12_13t04_06_02_20161211T170133.678393,281.0,1.67249020314,,,ML,0.0,0.0,11.0,25.0,0.742108941016,1232.0,0.0,150.0,2021-06-10 06:21:48.000000,EQcorrscan,,2021-06-08 11:31:05.684228,,,,,,,,2016_12_13t04_06_02,Strike-slip
17543,17543,2016-12-11 17:07:47.943000,-42.18716,173.55024,13571.0,0.987143621961,,0.0,,smi:local/2016_11_28t05_23_07_20161211T170753.645060,122.0,0.987143621961,,,ML,0.0,0.0,9.0,17.0,0.259984449513,591.0,0.0,141.0,2021-06-10 06:21:50.000000,EQcorrscan,,2021-06-08 11:31:07.220405,,,,,,,,2016_11_28t05_23_07,Strike-slip
17544,17544,2016-12-11 17:26:05.045000,-42.22463,173.58498,16538.0,1.65233555968,,0.0,,smi:local/2016_12_31t13_43_36_20161211T172611.211726,86.0,1.65233555968,,,ML,0.0,0.0,12.0,30.0,0.3246430435,3127.0,0.0,80.0,2021-06-10 06:21:54.000000,EQcorrscan,,2021-06-08 11:31:06.431550,,,,,,,,2016_12_31t13_43_36,Strike-slip
17545,17545,2016-12-11 17:43:01.398805,-41.747231,174.224555,9070.312,1.57972082872,,17.0,158.946,smi:local/2016_12_07t21_53_01_20161211T174305.311726,,1.57972082872,,,ML,7.0,10.0,7.0,14.0,0.460619,17.0,13.0,3816.00576519,2021-06-10 06:21:56.000000,EQcorrscan,,2021-06-08 11:31:02.820254,,"BHW, CAW, CSWB, KHZ, KIW, MRNZ, MTW, OGWZ, STAW, TCW, THZ, TKNZ, TUWZ",,,,,,2016_12_07t21_53_01,Strike-slip
17546,17546,2016-12-11 17:46:11.949000,-42.04572,173.73042,11457.0,1.36436119922,,0.0,,smi:local/2016_12_21t19_23_30_20161211T174615.978393,317.0,1.36436119922,,,ML,0.0,0.0,13.0,18.0,0.430706970895,213.0,0.0,308.0,2021-06-10 06:21:59.000000,EQcorrscan,,2021-06-08 11:31:07.603718,,,,,,,,2016_12_21t19_23_30,Strike-slip
17547,17547,2016-12-11 17:58:27.112000,-41.81039,174.20996,13204.0,1.18388813486,,0.0,,smi:local/2016_12_05t01_20_39_20161211T175831.745060,245.0,1.18388813486,,,ML,0.0,0.0,11.0,20.0,0.644715287092,1349.0,0.0,139.0,2021-06-10 06:22:02.000000,EQcorrscan,,2021-06-08 11:31:07.311605,,,,,,,,2016_12_05t01_20_39,Reverse
17548,17548,2016-12-11 18:00:32.997000,-42.19936,173.71495,7453.0,1.96919787055,,0.0,,smi:local/2016_11_19t22_36_02_20161211T180036.411726,378.0,1.96919787055,,,ML,0.0,0.0,12.0,26.0,0.925824561404,158.0,0.0,223.0,2021-06-10 06:22:06.000000,EQcorrscan,,2021-06-08 11:31:05.096000,,,,,,,,2016_11_19t22_36_02,Strike-slip
